"id_empresa","sector","ccaa","empleados_2020","facturacion_2020_miles","intensidad_idi","running","elegible","anio","post","deduccion_miles","gasto_idi_miles","empleo"
"E03190","Industria","Valencia",30,18459.7,0.0828226170401781,0.0328226170401781,1,2019,0,0,279.894006382251,29
"E03191","Industria","Galicia",23,6884,0.070602448039057,0.020602448039057,1,2019,0,0,144.477784157535,22
"E03192","TIC","Pais Vasco",23,2546.9,0.0666472556776233,0.0166472556776232,1,2019,0,0,91.2619739036646,22
"E03193","Servicios","Madrid",72,1549.7,0.0612424890346085,0.0112424890346085,1,2019,0,0,67.7391583747213,71
"E03194","Comercio","Pais Vasco",22,6387.6,0.0750011420451769,0.0250011420451769,1,2019,0,0,182.505159684118,21
"E03195","Comercio","Valencia",129,4159.3,0.0187080600916627,-0.0312919399083373,0,2019,0,0,120.129326186725,128
"E03196","Industria","Madrid",44,13454,0.00981090490113549,-0.0401890950988645,0,2019,0,0,246.8555259434,44
"E03197","Comercio","Galicia",31,7203.2,0.0250998645541874,-0.0249001354458126,0,2019,0,0,175.120610172937,31
"E03198","Servicios","Cataluna",114,1915.7,0.114007211955981,0.0640072119559815,1,2019,0,0,143.563387060538,113
"E03199","Servicios","Valencia",88,2115.5,0.0397392376210242,-0.0102607623789758,0,2019,0,0,104.197361921429,86
"E03200","Industria","Andalucia",113,1552.3,0.0475214270482933,-0.00247857295170673,0,2019,0,0,143.626954171201,112
"E03201","Comercio","Pais Vasco",101,1524.2,0.0328950400676892,-0.0171049599323108,0,2019,0,0,99.8207820027772,100
"E03202","Comercio","Cataluna",66,4469.1,0.0480987900353554,-0.00190120996464464,0,2019,0,0,180.424616030881,65
"E03203","Servicios","Galicia",26,3237.5,0.0657501560063161,0.0157501560063161,1,2019,0,0,112.063424731508,25
"E03204","Servicios","Cataluna",24,7526.8,0.113720641384988,0.0637206413849879,1,2019,0,0,155.553914544308,23
"E03205","TIC","Cataluna",83,2273.5,0.106915512929909,0.056915512929909,1,2019,0,0,119.749654349528,82
"E03206","Comercio","Pais Vasco",127,5396.5,0.00889623679447596,-0.041103763205524,0,2019,0,0,208.567636631727,126
"E03207","TIC","Cataluna",81,3903.2,0.0962458757769507,0.0462458757769507,1,2019,0,0,144.091398434025,80
"E03208","Servicios","Madrid",74,3086.1,0.0978928617342777,0.0478928617342777,1,2019,0,0,141.129941857715,72
"E03209","Industria","Andalucia",72,8573.8,0.0529890616949296,0.0029890616949296,1,2019,0,0,208.585967383276,71
"E03210","Servicios","Andalucia",15,2741.5,0.051148517598313,0.00114851759831305,1,2019,0,0,100.545219331424,14
"E03211","Comercio","Cataluna",21,8873,0,-0.05,0,2019,0,0,212.474933287986,19
"E03212","Comercio","Madrid",17,1584,0.033619330167183,-0.016380669832817,0,2019,0,0,97.0230443520011,15
"E03213","TIC","Pais Vasco",30,3908.8,0.082472619019739,0.032472619019739,1,2019,0,0,179.991571784126,29
"E03214","Servicios","Galicia",17,968.8,0,-0.05,0,2019,0,0,112.047514775133,15
"E03215","Comercio","Madrid",15,1628.6,0.106739798402506,0.056739798402506,1,2019,0,0,109.227003203844,14
"E03216","Industria","Valencia",77,981.7,0.0302499321531786,-0.0197500678468214,0,2019,0,0,98.7201217215915,76
"E03217","Comercio","Pais Vasco",18,6253.5,0.0584516294276203,0.00845162942762034,1,2019,0,0,221.160702595786,17
"E03218","Comercio","Cataluna",27,4067.5,0.0808631070104155,0.0308631070104155,1,2019,0,0,113.300906361867,26
"E03219","Servicios","Andalucia",333,909.4,0.10409200686586,0.0540920068658598,1,2019,0,0,110.265204111682,331
"E03220","Industria","Pais Vasco",43,1854,0,-0.05,0,2019,0,0,112.004717116987,43
"E03221","Comercio","Valencia",56,913.4,0.0197326704539227,-0.0302673295460773,0,2019,0,0,83.3925573197921,55
"E03222","Servicios","Cataluna",27,3530.8,0.0291025463472263,-0.0208974536527737,0,2019,0,0,115.604939095957,26
"E03223","Servicios","Cataluna",44,949.4,0.0171657327944321,-0.0328342672055679,0,2019,0,0,86.8749917570871,43
"E03224","Servicios","Galicia",44,1638.6,0.061566033952434,0.0115660339524339,1,2019,0,0,66.2459204075844,43
"E03225","TIC","Galicia",17,7642.5,0.0399669104722581,-0.0100330895277419,0,2019,0,0,213.234791399869,15
"E03226","Comercio","Valencia",134,7446.4,0.0215170066516914,-0.0284829933483086,0,2019,0,0,234.515946218292,133
"E03227","Comercio","Madrid",24,4063.5,0.0295124358173844,-0.0204875641826156,0,2019,0,0,142.844454526974,23
"E03228","Industria","Cataluna",31,9074.2,0.121069830923335,0.0710698309233352,1,2019,0,0,160.944361213743,29
"E03229","TIC","Cataluna",21,2452.1,0.0378572273870719,-0.0121427726129281,0,2019,0,0,141.896464546064,20
"E03230","Comercio","Madrid",13,8261.5,0.0147112271273821,-0.0352887728726179,0,2019,0,0,238.555896720338,12
"E03231","TIC","Galicia",146,5825.4,0.021638504484786,-0.028361495515214,0,2019,0,0,168.317649039412,145
"E03232","Servicios","Galicia",77,4385.4,0.0339584700677922,-0.0160415299322078,0,2019,0,0,159.713224877008,76
"E03233","Comercio","Pais Vasco",43,10219.6,0.0196134001147296,-0.0303865998852704,0,2019,0,0,206.476140985768,42
"E03234","Industria","Pais Vasco",194,1075.4,0.00920867257081538,-0.0407913274291846,0,2019,0,0,107.289449661614,193
"E03235","TIC","Cataluna",136,5161,0.0461144755250917,-0.0038855244749083,0,2019,0,0,173.223039807871,135
"E03236","Servicios","Pais Vasco",4,650.1,0.0735483779784024,0.0235483779784024,1,2019,0,0,74.2550602024383,4
"E03237","Comercio","Cataluna",83,2498.9,0.064652280475143,0.014652280475143,1,2019,0,0,113.472126806174,82
"E03238","Comercio","Madrid",14,3813.8,0.0179918331887425,-0.0320081668112575,0,2019,0,0,167.02823670722,13
"E03239","TIC","Madrid",65,9731.3,0.0656542151111414,0.0156542151111414,1,2019,0,0,203.218978950686,64
"E03240","Servicios","Galicia",92,2851.8,0.0465993772487032,-0.00340062275129682,0,2019,0,0,101.931660583304,91
"E03241","TIC","Galicia",161,13661.3,0.0476799585317155,-0.00232004146828454,0,2019,0,0,244.277418256003,160
"E03242","TIC","Galicia",35,35014.5,0.0543597052350803,0.00435970523508027,1,2019,0,0,524.153970201325,33
"E03243","Servicios","Cataluna",72,3036.7,0.0553216974488029,0.00532169744880288,1,2019,0,0,158.014480741658,71
"E03244","Servicios","Galicia",20,2664.2,0,-0.05,0,2019,0,0,111.198967055446,19
"E03245","Servicios","Andalucia",30,4017.8,0.0800898823781681,0.0300898823781681,1,2019,0,0,116.293885407175,29
"E03246","Servicios","Valencia",49,3640.1,0,-0.05,0,2019,0,0,136.766077300853,48
"E03247","Industria","Cataluna",89,2996.1,0.0267733117724348,-0.0232266882275652,0,2019,0,0,151.395846828381,86
"E03248","Industria","Valencia",21,1865.1,0.0874031828842244,0.0374031828842244,1,2019,0,0,127.486363623444,21
"E03249","Servicios","Andalucia",9,6586.8,0.0567933943953311,0.00679339439533106,1,2019,0,0,156.616422180948,8
"E03250","Comercio","Galicia",168,1258.5,0.116801003445889,0.0668010034458891,1,2019,0,0,108.034957522925,168
"E03251","Comercio","Pais Vasco",13,3497.3,0.0477767144981013,-0.00222328550189869,0,2019,0,0,129.014042462984,12
"E03252","Industria","Valencia",119,3971.4,0.0494419384133057,-0.000558061586694344,0,2019,0,0,154.585101091818,117
"E03253","TIC","Madrid",100,2789.9,0.0417242604526514,-0.0082757395473486,0,2019,0,0,190.990849175197,100
"E03254","TIC","Pais Vasco",33,3629.5,0.0688668195440378,0.0188668195440378,1,2019,0,0,140.033960401625,32
"E03255","TIC","Valencia",135,3612.4,0.037675529571016,-0.012324470428984,0,2019,0,0,155.013675341269,135
"E03256","Industria","Pais Vasco",245,1083.5,0,-0.05,0,2019,0,0,147.110261092528,244
"E03257","Industria","Madrid",22,1211.8,0.0438535438075398,-0.00614645619246023,0,2019,0,0,97.0288533514422,20
"E03258","Industria","Pais Vasco",43,588.9,0.105796365079075,0.0557963650790753,1,2019,0,0,113.457815239368,42
"E03259","Industria","Galicia",90,5703.8,0.0299843732183558,-0.0200156267816442,0,2019,0,0,143.279469606568,88
"E03260","Servicios","Madrid",10,1170.3,0.0436268507481073,-0.00637314925189267,0,2019,0,0,106.955226304589,10
"E03261","Industria","Madrid",77,2019,0.117759831865972,0.0677598318659719,1,2019,0,0,121.839051525533,75
"E03262","Servicios","Valencia",115,2287,0.0565198902189642,0.0065198902189642,1,2019,0,0,140.866275123984,113
"E03263","Industria","Madrid",22,4644.2,0.080101109627722,0.030101109627722,1,2019,0,0,146.477453474784,22
"E03264","Servicios","Galicia",31,5969.9,0.053669822548858,0.00366982254885801,1,2019,0,0,167.099378409562,30
"E03265","Industria","Galicia",38,14218.3,0.121778256580903,0.0717782565809034,1,2019,0,0,283.323721641225,37
"E03266","Servicios","Cataluna",81,1724.3,0.0612338135507506,0.0112338135507506,1,2019,0,0,127.652383655511,80
"E03267","Industria","Pais Vasco",51,3653.6,0,-0.05,0,2019,0,0,141.404048542075,50
"E03268","Industria","Pais Vasco",25,1231.1,0.0691482029769776,0.0191482029769776,1,2019,0,0,110.169176281891,24
"E03269","Industria","Andalucia",80,13904.6,0.00648125504673137,-0.0435187449532686,0,2019,0,0,273.621781046065,79
"E03270","Comercio","Cataluna",6,2252.4,0.0791968896109969,0.0291968896109969,1,2019,0,0,152.175434372255,5
"E03271","Industria","Galicia",34,2345.7,0.00809519711935687,-0.0419048028806431,0,2019,0,0,90.6998026063906,33
"E03272","Industria","Madrid",133,1406.4,0.0493733827859977,-0.000626617214002298,0,2019,0,0,145.458233999612,132
"E03273","TIC","Madrid",56,4342.5,0.0592924339635646,0.00929243396356456,1,2019,0,0,155.083809915644,56
"E03274","Industria","Cataluna",77,1486.8,0.0342036661140185,-0.0157963338859815,0,2019,0,0,115.34816310555,75
"E03275","Comercio","Pais Vasco",25,4917.1,0.0126283083010266,-0.0373716916989734,0,2019,0,0,197.240369374602,23
"E03276","Servicios","Galicia",34,851.3,0.0448834452912311,-0.00511655470876891,0,2019,0,0,119.645932589929,33
"E03277","TIC","Madrid",18,992.5,0.00759998451147353,-0.0424000154885265,0,2019,0,0,116.102803513911,17
"E03278","Industria","Andalucia",20,431.5,0.0351461537996698,-0.0148538462003302,0,2019,0,0,90.079211197379,19
"E03279","Industria","Pais Vasco",80,5936.9,0.0676641084542834,0.0176641084542834,1,2019,0,0,207.165860683552,80
"E03280","Comercio","Madrid",33,3812.5,0.123327567685698,0.0733275676856979,1,2019,0,0,140.738628881611,32
"E03281","Industria","Pais Vasco",34,1310.7,0.0747338490538541,0.0247338490538541,1,2019,0,0,107.702564771155,34
"E03282","Industria","Valencia",17,5681.3,0,-0.05,0,2019,0,0,202.825357130022,16
"E03283","Comercio","Cataluna",195,5184,0.0954754722789714,0.0454754722789714,1,2019,0,0,162.811578287938,194
"E03284","Industria","Galicia",20,5341.4,0.024947431919218,-0.025052568080782,0,2019,0,0,159.739405463651,19
"E03285","Industria","Pais Vasco",40,771.2,0.0231350957453324,-0.0268649042546676,0,2019,0,0,104.02567234288,38
"E03286","Comercio","Madrid",34,3412.4,0.0540669343417388,0.00406693434173875,1,2019,0,0,102.435423063261,34
"E03287","Comercio","Galicia",15,1128.2,0.0515908641689635,0.00159086416896345,1,2019,0,0,116.857219026757,14
"E03288","Servicios","Galicia",21,1920,0.0091657360677582,-0.0408342639322418,0,2019,0,0,88.6445219312631,20
"E03289","TIC","Andalucia",68,9670.6,0.0422262426053334,-0.00777375739466658,0,2019,0,0,213.740554374737,67
"E03290","Industria","Pais Vasco",95,3579.7,0.0353981535911737,-0.0146018464088263,0,2019,0,0,147.013382784503,94
"E03291","TIC","Cataluna",29,1059.8,0,-0.05,0,2019,0,0,88.0664186884132,28
"E03292","Industria","Cataluna",18,13760.1,0.0444009843684467,-0.00559901563155334,0,2019,0,0,262.900595819137,17
"E03293","Comercio","Andalucia",36,11632.2,0.0983255077574677,0.0483255077574677,1,2019,0,0,213.018911146889,36
"E03294","Comercio","Andalucia",27,32101.5,0.0278067122686605,-0.0221932877313395,0,2019,0,0,485.64361198355,26
"E03295","Servicios","Pais Vasco",14,4502.5,0.0930027028039038,0.0430027028039038,1,2019,0,0,133.444570859552,13
"E03296","Comercio","Andalucia",31,3422.1,0.00752014571995408,-0.0424798542800459,0,2019,0,0,139.328603235145,30
"E03297","Servicios","Andalucia",18,1612,0.0373410301272983,-0.0126589698727017,0,2019,0,0,130.74460847777,17
"E03298","Industria","Valencia",47,2743.9,0.0467845798797892,-0.0032154201202108,0,2019,0,0,121.290623521518,46
"E03299","Servicios","Valencia",48,10693.9,0.0586969202025257,0.00869692020252567,1,2019,0,0,199.353177618207,47
"E03300","Industria","Andalucia",7,4700.2,0.0329279070326615,-0.0170720929673385,0,2019,0,0,166.594309237046,5
"E03301","Industria","Andalucia",83,3721.2,0,-0.05,0,2019,0,0,160.209574480164,81
"E03302","Servicios","Cataluna",70,2109,0.0684445205750917,0.0184445205750917,1,2019,0,0,159.294019285825,68
"E03303","Industria","Galicia",30,8080.4,0.105285909986855,0.0552859099868546,1,2019,0,0,215.927268877465,28
"E03304","Comercio","Madrid",16,1077.7,0,-0.05,0,2019,0,0,97.5118554210133,15
"E03305","Servicios","Andalucia",40,11144.7,0.10906839957436,0.0590683995743601,1,2019,0,0,217.483525630213,39
"E03306","TIC","Andalucia",11,1170.1,0.0461506450600116,-0.00384935493998836,0,2019,0,0,98.7283743769777,10
"E03307","Industria","Valencia",44,36693.4,0.0916729543310854,0.0416729543310854,1,2019,0,0,541.220601058441,42
"E03308","Servicios","Andalucia",37,7203.3,0.044733022209923,-0.00526697779007699,0,2019,0,0,166.260248161229,35
"E03309","Industria","Madrid",220,883.3,0.0582371851934635,0.00823718519346351,1,2019,0,0,157.733127177272,219
"E03310","Industria","Galicia",53,20291.9,0.113230839042077,0.0632308390420767,1,2019,0,0,337.86562491124,51
"E03311","Comercio","Galicia",85,5102.2,0.0453252535692235,-0.00467474643077654,0,2019,0,0,176.226937448588,85
"E03312","Comercio","Galicia",119,5189.7,0.0202326049876444,-0.0297673950123556,0,2019,0,0,149.989675965369,117
"E03313","Comercio","Andalucia",111,2272.1,0.0210112610494926,-0.0289887389505074,0,2019,0,0,78.6458669963554,110
"E03314","Servicios","Pais Vasco",53,6635.6,0.0230394528474535,-0.0269605471525465,0,2019,0,0,163.158856181989,51
"E03315","Industria","Madrid",46,1075.6,0.0333832757968555,-0.0166167242031445,0,2019,0,0,128.609871158874,45
"E03316","TIC","Pais Vasco",57,9726.6,0.0388787464121381,-0.0111212535878619,0,2019,0,0,226.497175635708,56
"E03317","Industria","Valencia",37,1320.2,0.0318632938537237,-0.0181367061462763,0,2019,0,0,113.27099000701,35
"E03318","Industria","Galicia",45,9615.7,0.0218199861338019,-0.0281800138661981,0,2019,0,0,214.231104381521,44
"E03319","TIC","Valencia",16,16609.7,0.0388458244395991,-0.0111541755604009,0,2019,0,0,266.726635516728,15
"E03320","Comercio","Cataluna",20,3125.6,0.0397602179977264,-0.0102397820022736,0,2019,0,0,94.3893269290817,19
"E03321","TIC","Cataluna",67,2028.4,0.0803491219877441,0.0303491219877441,1,2019,0,0,119.397307768787,66
"E03322","Industria","Cataluna",19,3902.7,0,-0.05,0,2019,0,0,129.109633029699,17
"E03323","Industria","Madrid",7,1123.2,0.0600313508764462,0.0100313508764462,1,2019,0,0,117.27331050848,6
"E03324","Comercio","Valencia",302,4989.1,0.0998689531978155,0.0498689531978155,1,2019,0,0,195.951655763422,301
"E03325","Comercio","Pais Vasco",56,2668.3,0.0510635738276881,0.0010635738276881,1,2019,0,0,147.796206452149,56
"E03326","Comercio","Cataluna",125,3372.8,0.0497269893002631,-0.000273010699736877,0,2019,0,0,139.76905975921,124
"E03327","Industria","Pais Vasco",52,3978.5,0.0894338433479287,0.0394338433479287,1,2019,0,0,179.529351774124,51
"E03328","Servicios","Pais Vasco",46,235.9,0.141471759486771,0.0914717594867715,1,2019,0,0,79.5139553402018,45
"E03329","Industria","Valencia",206,1909.8,0.0918301684649106,0.0418301684649106,1,2019,0,0,134.565501120872,205
"E03330","Comercio","Pais Vasco",69,4621.8,0.0182325347872094,-0.0317674652127906,0,2019,0,0,165.66471805651,68
"E03331","Servicios","Madrid",5,1701.8,0.0329156015455921,-0.0170843984544079,0,2019,0,0,113.400390824408,4
"E03332","Comercio","Pais Vasco",179,7641.3,0.0213023055765398,-0.0286976944234602,0,2019,0,0,187.550387495977,178
"E03333","Comercio","Andalucia",13,14928.5,0.0338284695983551,-0.0161715304016449,0,2019,0,0,245.303373192128,13
"E03334","Servicios","Galicia",243,10163.4,0.0298961004930065,-0.0201038995069935,0,2019,0,0,249.148649802614,241
"E03335","TIC","Galicia",113,2228,0.109651163332888,0.0596511633328879,1,2019,0,0,125.915191375447,111
"E03336","TIC","Valencia",18,6740.6,0.021482085125311,-0.028517914874689,0,2019,0,0,176.514697949186,16
"E03337","Industria","Cataluna",48,3638.6,0.0548764964376333,0.00487649643763328,1,2019,0,0,106.25346088429,47
"E03338","Industria","Galicia",12,2049.8,0.0615101597079149,0.0115101597079149,1,2019,0,0,108.21221042417,11
"E03339","TIC","Andalucia",22,1114.9,0.04254482535366,-0.00745517464633998,0,2019,0,0,81.0182941879761,21
"E03340","Servicios","Madrid",29,379.1,0.0493094232020153,-0.000690576797984718,0,2019,0,0,92.2947522059824,28
"E03341","Servicios","Cataluna",48,3934.7,0.0341424493054814,-0.0158575506945186,0,2019,0,0,117.606861465799,47
"E03342","Industria","Valencia",57,4452.1,0.114277919606571,0.0642779196065711,1,2019,0,0,119.566984016203,56
"E03343","Servicios","Madrid",79,5196.7,0.00882680075026924,-0.0411731992497308,0,2019,0,0,165.810669006982,79
"E03344","Comercio","Madrid",25,3914.7,0.0356640394453182,-0.0143359605546818,0,2019,0,0,117.949908530413,25
"E03345","Industria","Cataluna",57,3215.2,0.0350441601152481,-0.0149558398847519,0,2019,0,0,116.749018381208,56
"E03346","Industria","Madrid",249,3161.5,0.0664087761995869,0.0164087761995869,1,2019,0,0,180.025824157674,248
"E03347","Comercio","Valencia",62,3376.8,0.092527233094176,0.042527233094176,1,2019,0,0,127.031412676869,60
"E03348","TIC","Madrid",10,9532.6,0.0322444720276272,-0.0177555279723728,0,2019,0,0,199.469512713315,8
"E03349","Industria","Valencia",134,1585.7,0.147423118776871,0.0974231187768706,1,2019,0,0,142.42800297515,132
"E03350","Servicios","Cataluna",60,828.1,0.0314331334135064,-0.0185668665864936,0,2019,0,0,96.9610294466152,58
"E03351","Servicios","Madrid",33,559.4,0.0738419774097675,0.0238419774097675,1,2019,0,0,129.652498582051,32
"E03352","Servicios","Madrid",12,2137.9,0.0430960412082377,-0.00690395879176233,0,2019,0,0,90.3203300195023,11
"E03353","Industria","Cataluna",10,10041.2,0,-0.05,0,2019,0,0,229.074688755965,9
"E03354","Comercio","Cataluna",75,458.5,0.0458555342559927,-0.00414446574400727,0,2019,0,0,92.3577519449574,72
"E03355","TIC","Andalucia",3,1501,0.0571965855868251,0.00719658558682513,1,2019,0,0,94.320027464835,2
"E03356","Comercio","Cataluna",20,983.9,0.0817505521737107,0.0317505521737107,1,2019,0,0,59.1174970195532,20
"E03357","TIC","Galicia",125,4605.8,0.0638285593494971,0.0138285593494971,1,2019,0,0,129.487232343744,123
"E03358","Industria","Madrid",22,7411.9,0.0520487391742057,0.00204873917420571,1,2019,0,0,175.10319774669,22
"E03359","TIC","Madrid",20,1369.7,0.00528206548399743,-0.0447179345160026,0,2019,0,0,105.771239372712,19
"E03360","Servicios","Madrid",14,2695.6,0.0852367252630952,0.0352367252630952,1,2019,0,0,140.962527145864,12
"E03361","Comercio","Pais Vasco",89,2232.8,0.0451248391907258,-0.00487516080927422,0,2019,0,0,133.136299631914,88
"E03362","TIC","Cataluna",148,1583.9,0.0466899498209067,-0.0033100501790933,0,2019,0,0,136.884558069878,147
"E03363","Industria","Madrid",169,8447.6,0.0811075939908704,0.0311075939908704,1,2019,0,0,209.349270434502,168
"E03364","Industria","Cataluna",42,1340.7,0.0228115149084102,-0.0271884850915898,0,2019,0,0,119.719982741748,41
"E03365","TIC","Andalucia",111,7065.4,0.00319999339383996,-0.04680000660616,0,2019,0,0,157.993938831019,110
