"id_alumno","sexo","rama","nota_acceso","renta_familiar","creditos_matriculados","edad","beca","creditos_superados","continua_segundo"
"A01378","Hombre","Sociales",8.76892854904999,79433,66,20,0,42,0
"A01379","Hombre","Humanidades",8.57642321160765,14032,66,18,1,57,0
"A01380","Mujer","Sociales",7.4161694237096,15443,54,24,1,54,0
"A01381","Hombre","Salud",6.49110771838689,37512,60,20,1,48,1
"A01382","Hombre","Ciencias",6.81502437865848,33343,66,18,1,43,1
"A01383","Mujer","Ingenieria",6.10463294229392,21942,72,25,1,49,0
"A01384","Mujer","Salud",9.43789900453409,52646,60,19,0,55,0
"A01385","Hombre","Humanidades",8.55205330641954,23561,72,21,1,63,0
"A01386","Hombre","Ingenieria",6.14792824330489,31196,60,19,1,42,1
"A01387","Hombre","Ciencias",7.12545686635114,58904,60,18,0,39,1
"A01388","Mujer","Salud",7.85813858581411,17928,60,19,1,47,1
"A01389","Mujer","Salud",9.13047263436589,33289,48,22,1,48,1
"A01390","Mujer","Ingenieria",7.94534440036988,33076,60,23,1,55,0
"A01391","Mujer","Ciencias",8.07663735904608,63807,60,18,1,38,0
"A01392","Hombre","Humanidades",9.12580837349114,35110,72,24,1,57,1
"A01393","Hombre","Sociales",8.50263899464832,42431,60,18,1,60,1
"A01394","Hombre","Humanidades",8.72932813994607,14131,60,20,1,60,1
"A01395","Hombre","Ingenieria",6.88265951283745,51221,60,18,0,42,0
"A01396","Mujer","Ingenieria",7.35163597750467,22189,72,18,1,46,0
"A01397","Mujer","Humanidades",5.44861528166095,31346,60,19,1,47,1
"A01398","Hombre","Humanidades",7.54539179633563,86400,60,22,0,58,0
"A01399","Hombre","Salud",10.0325183461558,29479,66,18,1,60,1
"A01400","Hombre","Ciencias",8.27460283106531,31275,72,23,1,72,1
"A01401","Mujer","Ingenieria",9.96066158563826,11691,60,18,1,60,1
"A01402","Mujer","Humanidades",9.06062424737113,26846,54,18,1,54,0
"A01403","Mujer","Ingenieria",9.3455751036547,14506,72,18,1,64,1
"A01404","Mujer","Salud",9.69421310470154,11559,60,21,1,60,1
"A01405","Mujer","Sociales",8.89347087350031,40258,54,22,1,52,0
"A01406","Hombre","Humanidades",9.91673537452068,18118,54,25,1,54,0
"A01407","Mujer","Humanidades",9.88166588614986,9498,66,21,1,53,1
"A01408","Mujer","Sociales",7.87432550491374,22760,54,20,1,54,1
"A01409","Mujer","Salud",9.1032226722675,14751,54,22,1,54,1
"A01410","Hombre","Salud",7.60517463103969,22271,60,22,1,46,0
"A01411","Hombre","Salud",9.08857276123194,38246,48,22,1,48,1
"A01412","Hombre","Ciencias",9.24609824382605,14845,60,18,1,55,1
"A01413","Hombre","Ingenieria",8.25124470638943,59738,60,19,0,55,1
"A01414","Mujer","Ciencias",12.9053448058319,47863,66,18,1,62,0
"A01415","Hombre","Ciencias",10.8307877009982,10563,60,21,1,60,1
"A01416","Hombre","Ciencias",6.0896618927569,34753,66,19,1,66,1
"A01417","Mujer","Salud",10.9226747429646,66306,60,18,0,60,1
"A01418","Hombre","Ingenieria",7.89237818705901,40401,60,25,0,52,1
"A01419","Hombre","Sociales",8.73645848845427,33819,48,24,1,48,1
"A01420","Hombre","Ingenieria",5.82816755425548,27094,60,19,0,46,0
"A01421","Mujer","Ingenieria",6.82778152845552,41860,60,19,0,41,0
"A01422","Mujer","Salud",7.27157651870878,43861,60,26,1,50,0
"A01423","Hombre","Ingenieria",8.03386730161574,17575,60,20,1,60,1
"A01424","Hombre","Ingenieria",8.43142614685991,117109,60,18,0,43,0
"A01425","Mujer","Ciencias",11.5428842083792,17798,60,19,1,60,1
"A01426","Hombre","Salud",9.49335373309673,13302,60,18,1,57,1
"A01427","Hombre","Ciencias",8.07448936940258,12340,60,20,1,46,0
"A01428","Hombre","Ingenieria",8.48849540763739,26530,60,20,1,41,0
"A01429","Hombre","Ciencias",8.22287066971193,41117,60,19,1,48,0
"A01430","Hombre","Salud",7.38085726598249,17370,60,19,1,54,1
"A01431","Hombre","Ingenieria",7.728160279938,11142,60,18,1,60,1
"A01432","Mujer","Ciencias",9.96411861861682,12380,60,18,1,60,1
"A01433","Hombre","Humanidades",7.76434353450933,53864,54,20,1,54,0
"A01434","Hombre","Ingenieria",8.9229826672402,20226,60,21,1,60,1
"A01435","Mujer","Sociales",7.05007676218329,72780,60,29,1,60,0
"A01436","Mujer","Salud",11.3208515422624,33907,72,19,1,63,0
"A01437","Mujer","Sociales",13.0798851927131,30191,60,19,1,60,1
"A01438","Mujer","Sociales",8.02689587344197,26734,60,21,1,60,0
"A01439","Hombre","Ciencias",9.6036682982314,21648,72,18,1,72,1
"A01440","Hombre","Ciencias",8.86075715950449,34295,60,19,1,60,0
"A01441","Mujer","Ciencias",7.75163699877124,34325,60,22,1,52,1
"A01442","Hombre","Salud",9.35576785281618,28088,60,20,0,56,1
"A01443","Hombre","Ingenieria",5.67528565355759,13393,54,21,1,52,0
"A01444","Mujer","Sociales",7.5960620265329,58126,72,19,0,48,0
"A01445","Mujer","Ingenieria",10.0299533108533,52550,72,28,0,68,0
"A01446","Mujer","Ingenieria",8.42994972760977,12849,60,18,1,53,1
"A01447","Mujer","Sociales",9.5586567165319,21963,60,18,1,48,1
"A01448","Hombre","Ingenieria",10.0087499397996,22990,66,18,1,66,0
"A01449","Mujer","Ciencias",7.370522058217,75323,60,21,0,47,0
"A01450","Hombre","Sociales",5.98910865013614,9618,66,19,1,66,0
"A01451","Mujer","Humanidades",7.37748628605213,42684,54,19,0,40,0
"A01452","Hombre","Ingenieria",7.86243588961873,16254,60,26,1,54,1
"A01453","Hombre","Humanidades",7.41445333002368,19479,66,20,1,54,1
"A01454","Hombre","Humanidades",8.61156221487081,33292,60,19,0,60,0
"A01455","Mujer","Humanidades",7.0154573473416,54880,54,21,0,39,0
"A01456","Hombre","Salud",9.47988113672018,25513,60,23,1,50,1
"A01457","Mujer","Ingenieria",11.3638403855289,24327,54,21,0,54,1
"A01458","Hombre","Sociales",7.96555208524497,48235,60,21,0,58,0
"A01459","Hombre","Ingenieria",8.91194056246542,9092,60,18,1,60,0
"A01460","Hombre","Ingenieria",10.6565562832101,20864,48,21,1,48,1
"A01461","Hombre","Humanidades",7.75929020847616,19368,60,26,0,47,1
"A01462","Mujer","Sociales",6.98488014875206,51432,60,19,0,42,1
"A01463","Mujer","Sociales",9.76882764540546,42530,66,18,0,47,0
"A01464","Hombre","Salud",9.48548395472748,29444,60,18,1,60,1
"A01465","Hombre","Humanidades",11.6163513776476,32015,60,23,0,60,1
"A01466","Mujer","Ciencias",9.52949863469013,13226,60,18,0,58,1
"A01467","Mujer","Ingenieria",7.84866460748585,18617,60,19,1,36,0
"A01468","Mujer","Humanidades",9.18496041200087,52219,72,18,1,55,1
"A01469","Hombre","Salud",9.96066618961603,33140,48,18,1,48,1
"A01470","Hombre","Ingenieria",8.74918438095551,36484,66,20,0,53,0
"A01471","Mujer","Ciencias",8.62172138340077,11578,66,19,1,55,1
"A01472","Mujer","Sociales",10.1419185366585,16762,60,18,1,60,1
"A01473","Mujer","Humanidades",6.51113690545294,40332,48,18,1,48,0
"A01474","Mujer","Ingenieria",9.62008556872896,7285,60,19,1,58,1
"A01475","Hombre","Ciencias",10.0040886359781,21784,60,18,1,52,0
"A01476","Mujer","Sociales",9.31042488993326,27513,66,18,1,54,1
"A01477","Hombre","Humanidades",10.1862415341168,28019,60,18,1,60,1
"A01478","Hombre","Salud",9.5707107831499,43297,60,18,1,54,1
"A01479","Hombre","Salud",7.42938522827357,10122,60,19,1,60,0
"A01480","Hombre","Ciencias",-1,14282,60,18,1,25,0
"A01481","Hombre","Ingenieria",7.34914524291619,9040,60,18,1,47,0
"A01482","Hombre","Humanidades",7.48834429357612,28315,60,29,1,60,0
"A01483","Hombre","Sociales",6.93176348349323,29609,66,18,1,44,0
"A01484","Hombre","Ciencias",9.49469474786094,9298,60,21,1,60,1
"A01485","Mujer","Sociales",7.78968837324039,31708,48,20,1,48,1
"A01486","Mujer","Humanidades",7.62795775484705,31332,60,20,1,60,1
"A01487","Mujer","Salud",10.4877511402189,51089,54,18,0,54,1
"A01488","Hombre","Salud",8.21734009684027,15446,60,18,1,60,1
"A01489","Hombre","Ciencias",9.06003743523458,42158,60,18,0,57,0
"A01490","Mujer","Salud",6.91766326995242,18459,60,24,1,35,1
"A01491","Hombre","Ciencias",10.7584396302026,18110,66,26,1,66,1
"A01492","Mujer","Ingenieria",5,14177,54,18,1,38,0
"A01493","Mujer","Humanidades",8.85387762958014,34936,60,20,1,55,1
"A01494","Hombre","Humanidades",8.33923090722078,31228,48,19,1,48,1
"A01495","Mujer","Humanidades",5.48627627710346,14929,60,27,1,26,1
"A01496","Mujer","Sociales",6.25562373851748,71369,54,20,0,35,0
"A01497","Hombre","Sociales",8.18183150746342,38281,60,27,0,55,1
"A01498","Mujer","Salud",6.72369561280553,10238,66,19,1,61,1
"A01499","Hombre","Salud",10.0142574297999,26984,60,19,1,60,0
"A01500","Hombre","Ciencias",7.32824927189285,49518,66,19,0,39,1
"A01501","Mujer","Ciencias",6.95059023656424,13837,60,22,0,33,0
"A01502","Mujer","Sociales",7.57403054449545,29480,60,18,1,46,0
"A01503","Hombre","Ciencias",8.85910407025802,20996,60,18,1,60,1
"A01504","Hombre","Ciencias",6.36427337320274,15152,72,20,1,41,0
"A01505","Mujer","Ciencias",7.67185463273035,15378,66,26,1,52,1
"A01506","Mujer","Humanidades",11.3616628833697,31836,60,18,0,59,1
"A01507","Mujer","Sociales",6.18364451072779,18673,60,19,1,60,0
"A01508","Hombre","Salud",8.3585902362898,39277,54,19,1,49,1
"A01509","Hombre","Ciencias",9.1217445930765,51410,60,24,1,57,0
"A01510","Mujer","Ingenieria",9.96176363683758,11512,60,19,1,60,1
"A01511","Hombre","Ciencias",8.25993712497394,22827,60,19,1,57,1
"A01512","Mujer","Ciencias",8.05216963799878,70146,54,19,0,45,0
"A01513","Hombre","Ciencias",10.9073132779201,32017,60,26,1,56,0
"A01514","Hombre","Humanidades",8.30949932887951,30595,60,20,1,60,0
"A01515","Hombre","Salud",8.21881685379676,27134,48,20,0,48,1
"A01516","Hombre","Humanidades",5.9655758077169,23343,60,22,1,39,0
"A01517","Mujer","Ingenieria",8.72841311539086,51646,60,18,1,60,1
"A01518","Hombre","Sociales",8.55582015387414,64327,60,23,1,43,0
"A01519","Mujer","Ciencias",7.89966034053075,29411,60,18,1,54,1
"A01520","Mujer","Ingenieria",6.62904926806596,17804,54,18,1,41,1
"A01521","Mujer","Ingenieria",6.17099823667425,14683,60,23,1,43,0
"A01522","Hombre","Ciencias",8.90822825787594,39191,60,19,1,58,0
"A01523","Hombre","Ciencias",8.22116691665969,33006,60,20,1,60,1
"A01524","Hombre","Humanidades",6.48176102496936,9764,60,18,1,48,0
"A01525","Mujer","Salud",10.7735202219574,11188,60,20,1,60,1
"A01526","Mujer","Ingenieria",10.3792861371228,25649,60,21,1,60,1
"A01527","Mujer","Ciencias",10.0562294816381,23029,60,23,0,57,1
"A01528","Mujer","Ciencias",8.30845061967984,20029,60,20,1,33,1
"A01529","Mujer","Ciencias",7.18768683989756,34237,60,18,1,46,0
"A01530","Mujer","Humanidades",9.39268539283242,36338,66,19,1,56,1
"A01531","Mujer","Ciencias",6.79004869741044,41081,60,21,1,46,0
"A01532","Hombre","Humanidades",8.62735892673287,26053,60,24,1,59,1
"A01533","Mujer","Ingenieria",9.17869633984402,35334,60,18,1,59,1
"A01534","Mujer","Ciencias",11.2763816102848,40907,60,18,1,59,0
"A01535","Mujer","Ciencias",10.3404857224614,26514,48,27,1,48,1
"A01536","Mujer","Ciencias",6.74422963037521,74905,72,18,1,46,0
"A01537","Hombre","Ciencias",11.7660669392721,50896,66,18,0,66,1
"A01538","Mujer","Ingenieria",7.90001245218049,6600,60,20,1,55,1
"A01539","Hombre","Humanidades",7.2828594230801,21823,66,21,1,66,0
"A01540","Mujer","Salud",7.09711697641332,36449,60,18,1,48,0
"A01541","Hombre","Sociales",7.14402190932474,53879,72,20,0,42,0
"A01542","Hombre","Sociales",9.5195229066419,38067,60,18,1,60,0
"A01543","Hombre","Ciencias",9.31332472057654,46587,60,19,0,60,0
"A01544","Hombre","Ingenieria",11.0597287952364,17971,66,18,1,66,1
"A01545","Mujer","Sociales",7.92562550178188,17324,60,18,1,57,1
"A01546","Hombre","Sociales",7.80908293009943,23053,60,20,1,59,1
"A01547","Hombre","Humanidades",8.17376514092055,22988,60,20,1,60,1
"A01548","Hombre","Ingenieria",8.56790083982773,25462,66,19,1,37,1
"A01549","Hombre","Sociales",6.10252829078033,28831,60,18,1,48,0
"A01550","Mujer","Ciencias",9.07073196644499,46507,72,19,1,72,1
"A01551","Mujer","Ingenieria",6.73311960664639,13720,60,26,1,31,0
"A01552","Hombre","Salud",8.26275675942045,31535,60,18,1,55,1
"A01553","Hombre","Salud",5.45664025711045,22759,66,18,1,34,0
"A01554","Hombre","Ciencias",7.62410147046698,39647,60,20,1,60,1
"A01555","Hombre","Salud",7.31548720970687,24317,60,19,1,48,1
"A01556","Hombre","Ingenieria",8.59623760869753,17934,60,21,1,52,1
"A01557","Hombre","Ingenieria",8.37986210781861,13890,60,18,1,50,0
"A01558","Hombre","Sociales",8.42393013755928,32265,60,21,1,42,1
"A01559","Hombre","Ciencias",12.0761228900975,37272,60,18,1,60,0
"A01560","Hombre","Humanidades",11.3377568180912,54144,60,19,0,60,0
"A01561","Mujer","Humanidades",9.93976653990458,17542,48,20,1,48,1
"A01562","Mujer","Sociales",6.91056633117372,33132,60,18,1,46,1
"A01563","Hombre","Ciencias",8.58864314143564,17574,60,19,1,47,1
"A01564","Hombre","Ingenieria",9.57792713729823,55066,60,18,0,60,0
"A01565","Mujer","Sociales",7.10697938767566,18299,72,21,0,47,1
"A01566","Mujer","Salud",10.0555893043029,24041,60,18,1,60,1
"A01567","Hombre","Salud",9.12451840832605,26064,66,19,1,43,1
"A01568","Mujer","Ingenieria",6.32513390715538,9622,54,19,1,46,0
"A01569","Hombre","Sociales",12.4788310432461,35052,60,19,1,60,1
"A01570","Hombre","Humanidades",7.67152447557338,14774,60,18,1,59,0
"A01571","Mujer","Salud",10.8589800485974,31180,72,18,1,72,1
"A01572","Mujer","Ingenieria",7.56821039044443,10595,60,18,1,53,1
"A01573","Hombre","Salud",9.79132402567461,40616,60,20,1,60,1
"A01574","Mujer","Ciencias",6.24639694715637,36795,60,18,1,51,0
"A01575","Mujer","Sociales",7.76689852723108,19436,60,20,1,60,0
"A01576","Mujer","Ingenieria",7.53370875286111,16224,60,19,1,56,1
"A01577","Hombre","Ingenieria",9.94037442399829,34705,72,19,1,60,1
"A01578","Mujer","Sociales",7.39400519874163,21057,60,20,1,52,0
"A01579","Mujer","Salud",7.28800475245232,24707,60,20,1,60,1
"A01580","Hombre","Ingenieria",8.5003579811303,24497,60,18,1,45,1
"A01581","Hombre","Sociales",5.09705575003255,44923,48,18,0,42,1
"A01582","Hombre","Ingenieria",7.84443757655775,22938,48,20,1,48,0
"A01583","Mujer","Sociales",10.9351217617452,113368,66,18,0,59,0
"A01584","Mujer","Sociales",9.02416752238538,16598,60,22,1,50,0
"A01585","Hombre","Ingenieria",6.25245258116398,45855,72,18,1,65,0
"A01586","Hombre","Salud",8.8799140058837,22739,48,18,1,48,0
"A01587","Hombre","Salud",9.31163538620138,20554,60,26,1,60,0
"A01588","Mujer","Ingenieria",9.2583373564264,16302,54,19,0,54,1
"A01589","Hombre","Ingenieria",9.0721548959522,20419,66,18,1,53,1
"A01590","Hombre","Ingenieria",7.62051006763194,17284,66,19,1,51,1
"A01591","Hombre","Humanidades",7.50168816652492,20193,60,20,1,47,0
"A01592","Hombre","Sociales",9.06547855526833,24513,48,21,1,48,1
"A01593","Mujer","Ciencias",6.00427486903629,41396,60,18,1,60,0
"A01594","Hombre","Sociales",7.11581797451729,32336,60,18,0,58,0
"A01595","Hombre","Salud",8.4900972471319,31395,66,18,1,53,0
"A01596","Mujer","Humanidades",10.5669440969295,14921,66,18,1,65,0
"A01597","Hombre","Sociales",9.58644525051947,29634,60,18,1,57,0
"A01598","Hombre","Ingenieria",10.3126899808809,26247,60,20,1,60,0
"A01599","Mujer","Ingenieria",9.4849167225974,43414,60,18,1,53,1
"A01600","Mujer","Salud",9.91458646956623,73108,48,18,0,37,0
"A01601","Hombre","Sociales",9.54438244558352,21600,60,18,1,58,1
"A01602","Hombre","Ciencias",5.03466074950384,22866,66,22,1,39,1
"A01603","Mujer","Ingenieria",8.53073274028521,21420,60,23,1,60,1
"A01604","Mujer","Ingenieria",9.15451486358378,12250,48,26,1,47,1
"A01605","Hombre","Salud",8.51707078104688,27068,60,18,1,34,0
"A01606","Mujer","Humanidades",9.55582892586484,17424,60,19,1,60,1
"A01607","Hombre","Ciencias",9.54478014045331,59377,60,23,1,57,1
"A01608","Mujer","Ciencias",9.65087762741915,27443,66,19,1,47,1
"A01609","Mujer","Ingenieria",7.60359366851009,21365,66,19,1,51,0
"A01610","Mujer","Salud",9.63878712745354,63332,60,20,1,53,1
"A01611","Mujer","Ciencias",6.36388781795372,60656,60,20,0,48,0
"A01612","Mujer","Sociales",7.14918416644556,7034,66,21,1,41,1
"A01613","Mujer","Salud",6.22234427264182,27122,60,18,1,47,0
"A01614","Hombre","Sociales",8.5024183880155,22290,60,18,1,60,0
"A01615","Hombre","Salud",6.53002836071556,37876,60,24,1,30,0
"A01616","Mujer","Ciencias",9.3762339781496,75953,60,22,0,60,0
"A01617","Hombre","Humanidades",7.43269401162317,12043,48,18,1,48,1
"A01618","Hombre","Sociales",8.23309207002163,11020,60,18,1,43,1
"A01619","Mujer","Ciencias",9.31261526340699,24803,72,19,1,68,0
"A01620","Mujer","Salud",10.7748067254744,29946,66,28,1,66,1
"A01621","Hombre","Ciencias",7.76704741024019,20746,60,21,1,60,0
"A01622","Hombre","Ciencias",11.1625266575534,17538,60,18,0,56,1
"A01623","Hombre","Ciencias",9.90300765138221,34988,66,23,1,62,1
"A01624","Hombre","Ingenieria",11.2121133312074,15863,54,20,1,54,1
"A01625","Hombre","Salud",5.81164498468738,81043,60,18,0,45,1
"A01626","Mujer","Humanidades",7.12350557851453,27912,66,18,1,53,0
"A01627","Hombre","Sociales",9.23562748598605,33710,54,18,0,38,1
"A01628","Mujer","Humanidades",7.30989840604018,16920,60,23,1,49,1
"A01629","Mujer","Ciencias",13.2398684926474,14264,66,18,1,66,1
"A01630","Mujer","Ingenieria",9.25533009572027,44125,72,20,1,65,1
"A01631","Hombre","Salud",10.4246663745032,35828,60,18,1,56,1
"A01632","Hombre","Salud",7.53931334545437,19554,72,20,1,27,1
"A01633","Hombre","Humanidades",5.59532919508772,17791,60,21,1,48,1
"A01634","Hombre","Ciencias",10.613102120283,28135,60,18,1,60,0
"A01635","Hombre","Humanidades",7.89255203113351,17968,60,24,1,43,0
"A01636","Hombre","Ingenieria",5.93803066975159,26306,72,18,1,57,1
"A01637","Hombre","Ingenieria",5,26461,60,28,1,36,1
"A01638","Hombre","Salud",8.54140495145035,27716,66,18,1,66,1
"A01639","Hombre","Ingenieria",6.83541072295185,28260,60,18,1,60,1
"A01640","Mujer","Salud",7.41796499361406,7645,60,19,1,60,0
"A01641","Hombre","Ciencias",7.90169132937266,37571,60,19,1,48,1
"A01642","Hombre","Ingenieria",11.2537482358996,41946,60,19,1,53,1
"A01643","Mujer","Ingenieria",7.77547244971017,22328,60,24,1,47,0
"A01644","Mujer","Humanidades",10.7265061191093,8180,48,18,1,48,1
"A01645","Hombre","Ciencias",9.21015216939985,32486,48,18,1,48,1
"A01646","Mujer","Ciencias",7.44147751099604,64215,60,18,0,39,0
"A01647","Mujer","Sociales",8.6766132791511,29086,60,19,1,60,1
"A01648","Mujer","Sociales",10.8963424015096,20001,48,18,1,41,1
"A01649","Mujer","Humanidades",8.78761083346962,34368,60,18,1,54,0
"A01650","Hombre","Salud",7.56983486725121,18181,48,19,1,48,0
"A01651","Mujer","Ciencias",10.3531485296793,16341,54,18,1,54,1
"A01652","Mujer","Humanidades",11.107037318517,49784,60,20,0,60,1
"A01653","Mujer","Humanidades",8.91392945797559,61292,60,18,0,34,0
"A01654","Hombre","Salud",11.4902047162424,16865,66,24,1,59,1
"A01655","Hombre","Salud",9.1420774666735,36517,60,19,1,60,1
"A01656","Mujer","Ciencias",9.28346805453458,14864,60,18,1,60,1
"A01657","Mujer","Ciencias",11.1453714202036,22198,60,28,1,60,1
"A01658","Hombre","Ingenieria",8.36469645466205,18354,60,19,1,60,1
"A01659","Mujer","Ingenieria",7.04734395709399,18465,66,20,1,40,0
"A01660","Hombre","Ingenieria",7.6260456379495,30715,60,18,1,59,1
"A01661","Hombre","Ingenieria",8.45893176239888,33053,60,19,0,41,0
"A01662","Mujer","Humanidades",9.83531849430105,26189,60,20,1,60,1
"A01663","Mujer","Sociales",9.0050840475707,36982,60,24,1,60,0
"A01664","Mujer","Salud",7.54313542302523,44308,48,19,1,48,1
"A01665","Hombre","Salud",10.6182678545774,10690,60,18,1,60,0
"A01666","Hombre","Sociales",7.2805942922889,23662,54,18,0,44,0
"A01667","Hombre","Sociales",8.64943154899355,12551,60,18,0,49,0
"A01668","Mujer","Ciencias",9.68610616781514,25713,54,19,1,38,0
"A01669","Hombre","Ingenieria",8.41187796089086,37834,60,18,1,55,0
"A01670","Mujer","Humanidades",10.3026827047712,30363,66,18,1,62,0
"A01671","Hombre","Ingenieria",9.13351187618997,85824,72,25,0,43,0
"A01672","Hombre","Ingenieria",7.97425846521285,13797,60,18,1,60,1
"A01673","Mujer","Humanidades",8.26751381997875,21040,60,20,1,60,1
"A01674","Hombre","Humanidades",8.60598494540479,29535,60,23,1,52,1
"A01675","Hombre","Ingenieria",7.84099270496775,49565,60,21,1,38,0
"A01676","Mujer","Ciencias",6.61676478651582,15757,60,20,1,51,1
"A01677","Hombre","Ingenieria",10.1519533121423,21854,54,18,1,54,1
"A01678","Mujer","Ingenieria",8.49108791505816,23539,60,18,1,50,1
"A01679","Mujer","Humanidades",11.7094679527127,12026,60,18,1,60,1
"A01680","Mujer","Humanidades",10.5268540586685,78660,60,18,0,57,0
"A01681","Mujer","Ingenieria",9.76502212705716,20152,60,18,1,60,1
"A01682","Mujer","Ingenieria",7.63740418005083,13752,66,20,1,54,1
"A01683","Mujer","Humanidades",9.80347864589609,27775,60,18,1,60,1
"A01684","Mujer","Ingenieria",7.60432416861489,15889,60,18,1,58,0
"A01685","Mujer","Sociales",9.92768473973014,29579,54,18,1,54,1
"A01686","Hombre","Sociales",10.3354017849489,9953,60,21,1,60,1
"A01687","Hombre","Ciencias",9.04508291971059,23799,60,20,1,60,1
"A01688","Hombre","Ciencias",10.0922383127017,29176,54,19,1,54,1
"A01689","Mujer","Salud",11.816461943341,29233,66,18,1,40,0
"A01690","Mujer","Humanidades",9.14270749490083,27587,60,19,1,51,1
"A01691","Hombre","Ingenieria",9.58293029032125,34269,60,19,1,60,1
"A01692","Mujer","Ingenieria",7.10286060711551,18190,66,19,0,52,0
