"id_empresa","ccaa","sector","tamano","empleados_base","endeudamiento_base","anio_apoyo","anio","tratamiento","event_time","empleo","credito_miles","tipo_interes"
"P00047","Castilla y Leon","Hosteleria","pequena",26,0.648526535293287,2022,2019,0,-3,37,316.097760087556,4.52781126838004
"P00048","Castilla y Leon","Hosteleria","micro",8,0.442307823198656,Inf,2019,0,NA,11,16.8054419190341,3.55873153650037
"P00049","Valencia","Comercio","pequena",28,0.59895248376073,2023,2019,0,-4,35,361.892077600595,4.8020591104876
"P00050","Castilla y Leon","Servicios profesionales","micro",3,0.802301456321818,2023,2019,0,-4,1,92.9845829583128,4.27872841029518
"P00051","Madrid","Servicios profesionales","micro",7,0.641941713869608,2022,2019,0,-3,7,198.803820111237,4.20723484755808
"P00052","Castilla y Leon","Manufacturas","micro",32,0.577916157432578,Inf,2019,0,NA,26,292.668387897004,4.41265796102584
"P00053","Andalucia","Comercio","micro",130,0.464831279375047,Inf,2019,0,NA,130,899.781639219241,3.83913528201599
"P00054","Andalucia","Manufacturas","micro",19,0.354018946187783,2023,2019,0,-4,21,297.719387754009,4.63573623951738
"P00055","Andalucia","Comercio","pequena",10,0.755255893006278,2021,2019,0,-2,21,170.497947313496,4.20712894594116
"P00056","Cataluna","TIC","pequena",13,0.287425319280244,2021,2019,0,-2,13,214.964524683786,4.61357380556192
"P00057","Andalucia","TIC","pequena",11,0.274002402884686,2020,2019,0,-1,7,122.968216252939,4.26508521854663
"P00058","Valencia","Comercio","pequena",24,0.608134947061573,2021,2019,0,-2,31,314.893145748479,4.40211952261648
"P00059","Pais Vasco","Hosteleria","mediana",7,0.358930783195226,2022,2019,0,-3,15,249.752162242961,4.82317525952111
"P00060","Pais Vasco","Manufacturas","micro",17,0.299694675829716,2023,2019,0,-4,24,91.3367625228935,4.75408552863958
"P00061","Valencia","TIC","mediana",16,0.357174629231935,2022,2019,0,-3,29,180.693987807794,3.60416070248673
"P00062","Pais Vasco","Manufacturas","micro",27,0.215905997705457,2022,2019,0,-3,33,383.367150016868,4.90716219597763
"P00063","Pais Vasco","Comercio","pequena",14,0.244452593945746,Inf,2019,0,NA,16,159.462487090376,4.01266117130366
"P00064","Pais Vasco","Servicios profesionales","pequena",8,0.40079352783937,Inf,2019,0,NA,2,167.059192348784,4.14910014010559
"P00065","Valencia","Manufacturas","pequena",107,0.374778698172174,2022,2019,0,-3,107,722.078005524532,4.92567525041413
"P00066","Cataluna","Comercio","pequena",96,0.54392817800721,Inf,2019,0,NA,98,649.600646342487,3.70828780195014
"P00067","Cataluna","Hosteleria","pequena",6,0.333645718039117,2021,2019,0,-2,9,84.8955201086295,4.69560657039331
"P00068","Castilla y Leon","Comercio","pequena",19,0.622209669056434,2023,2019,0,-4,21,243.998795054797,4.45272766240692
"P00069","Pais Vasco","Servicios profesionales","mediana",7,0.805717822069708,2022,2019,0,-3,17,55.010006349929,4.62612454154304
"P00070","Cataluna","Comercio","micro",34,0.833701819849216,2022,2019,0,-3,35,331.835442502999,4.12291432798702
"P00071","Pais Vasco","Manufacturas","pequena",66,0.549229338571086,Inf,2019,0,NA,71,467.876455575531,4.73707265174754
"P00072","Cataluna","Manufacturas","mediana",9,0.499971016396822,2023,2019,0,-4,20,129.249136013653,4.79332584530354
"P00073","Andalucia","Servicios profesionales","micro",9,0.767821956534586,2023,2019,0,-4,10,269.86614593532,4.49067094521272
"P00074","Valencia","Manufacturas","micro",24,0.257915067727989,2021,2019,0,-2,28,218.558099246506,4.05384665243502
"P00075","Castilla y Leon","Hosteleria","mediana",24,0.831519408609988,2022,2019,0,-3,31,134.87725291586,4.31132064760819
"P00076","Castilla y Leon","TIC","micro",42,0.404452745266495,Inf,2019,0,NA,33,312.684749597724,4.71805798576656
"P00077","Cataluna","Servicios profesionales","pequena",39,0.542966784804672,2021,2019,0,-2,36,313.9946650931,4.756984253854
"P00078","Pais Vasco","Comercio","micro",22,0.295086594210003,2020,2019,0,-1,29,221.265338985968,4.72532032614113
"P00079","Castilla y Leon","Manufacturas","pequena",8,0.472362848139972,Inf,2019,0,NA,5,161.857132183383,4.22449503354392
"P00080","Cataluna","Servicios profesionales","micro",16,0.392377372103464,Inf,2019,0,NA,12,225.64978662691,5.17682303592787
"P00081","Madrid","Manufacturas","micro",126,0.308213879270276,2021,2019,0,-2,125,859.23199076335,4.19394835151407
"P00082","Madrid","TIC","micro",16,0.335019744086295,Inf,2019,0,NA,18,136.912687671147,4.14940152809085
"P00083","Madrid","Servicios profesionales","mediana",9,0.596833802746695,Inf,2019,0,NA,12,247.268974101054,4.06256253914736
"P00084","Madrid","TIC","pequena",22,0.750660502656041,2020,2019,0,-1,28,262.308769559492,5.62322965195487
"P00085","Andalucia","Hosteleria","micro",3,0.553519876667891,Inf,2019,0,NA,6,135.10247565306,4.4353351266363
"P00086","Madrid","Servicios profesionales","pequena",15,0.511405459609184,2023,2019,0,-4,24,297.210801469956,4.12841196812117
"P00087","Andalucia","Hosteleria","micro",8,0.555180256459258,Inf,2019,0,NA,10,155.209410015727,3.57540702282636
"P00088","Valencia","Servicios profesionales","pequena",29,0.421550876870033,Inf,2019,0,NA,26,254.269575070057,5.12456954325529
"P00089","Andalucia","Hosteleria","micro",14,0.326759924127044,2021,2019,0,-2,15,141.956631337233,3.93913930515466
"P00090","Madrid","Hosteleria","micro",33,0.577486469971525,2020,2019,0,-1,40,345.302580343911,4.21524448456632
"P00091","Madrid","Manufacturas","micro",7,0.402208684829868,Inf,2019,0,NA,3,237.447102747893,4.67972590959276
"P00092","Pais Vasco","TIC","micro",11,0.602214487948225,2023,2019,0,-4,12,75.7391793353071,4.96605071598002
"P00093","Cataluna","Manufacturas","pequena",19,0.634026146048581,Inf,2019,0,NA,19,229.63034329511,4.90984635613203
"P00094","Castilla y Leon","Servicios profesionales","pequena",30,0.496150617658426,2021,2019,0,-2,42,199.546815254186,4.027080007178
"P00095","Castilla y Leon","Manufacturas","micro",3,0.518249060759323,Inf,2019,0,NA,6,141.678290894727,3.939530979815
"P00096","Andalucia","Manufacturas","mediana",28,0.508960145298781,2020,2019,0,-1,36,308.417695872862,4.39117504251388
"P00097","Pais Vasco","TIC","pequena",17,0.6683190833757,Inf,2019,0,NA,20,302.059595070779,4.98898574774462
"P00098","Madrid","Manufacturas","micro",38,0.61318483904049,2023,2019,0,-4,35,524.68198249101,5.0095583947732
"P00099","Cataluna","TIC","mediana",15,0.364177900319444,2023,2019,0,-4,22,171.212395343466,4.5899415567545
"P00100","Madrid","Hosteleria","pequena",22,0.533630779057399,Inf,2019,0,NA,20,167.89659909374,3.47888615123464
"P00101","Valencia","TIC","micro",12,0.366583797351982,2022,2019,0,-3,8,232.319811357058,4.65023679030296
"P00102","Valencia","Manufacturas","pequena",22,0.547755377364936,2021,2019,0,-2,20,231.624992415024,4.02990095492848
"P00103","Andalucia","Manufacturas","pequena",5,0.583946470950531,2022,2019,0,-3,9,144.523755651041,4.25472040335724
"P00104","Andalucia","Manufacturas","micro",11,0.1062266590325,2021,2019,0,-2,10,110.464698966589,3.65195326058273
"P00105","Castilla y Leon","Manufacturas","pequena",46,0.704052722622618,Inf,2019,0,NA,50,368.493849486574,5.04547904411423
"P00106","Andalucia","Comercio","micro",56,0.299609824204416,Inf,2019,0,NA,54,426.63286813869,4.85319950743212
"P00107","Castilla y Leon","Manufacturas","pequena",21,0.440143886979692,Inf,2019,0,NA,22,231.682722855533,4.48256994062084
"P00108","Cataluna","Manufacturas","micro",22,0.609406503082328,Inf,2019,0,NA,20,211.305506378084,4.36190555816069
"P00109","Castilla y Leon","Manufacturas","pequena",21,0.488268544753474,2021,2019,0,-2,23,266.843904803419,4.34827953504059
"P00110","Madrid","Servicios profesionales","micro",3,0.484513706659303,2020,2019,0,-1,6,35.6853916049288,4.98878132051838
"P00111","Castilla y Leon","Hosteleria","mediana",78,0.625018432642456,Inf,2019,0,NA,81,574.512083399231,4.22259352371914
"P00112","Castilla y Leon","Hosteleria","micro",18,0.48801979229051,Inf,2019,0,NA,20,242.698874402047,4.89151564248406
"P00113","Madrid","Servicios profesionales","mediana",8,0.769703667656068,2022,2019,0,-3,16,132.373107705856,4.95708938937353
"P00114","Andalucia","TIC","micro",12,0.384248649319708,Inf,2019,0,NA,10,320.543474870542,4.26666077311981
"P00115","Cataluna","Servicios profesionales","micro",8,0.471308207128721,Inf,2019,0,NA,13,221.919459471327,4.10440875511053
"P00116","Valencia","Comercio","mediana",23,0.768895225588888,2021,2019,0,-2,26,219.133152138685,4.26870796345383
"P00117","Andalucia","Servicios profesionales","pequena",12,0.432661219191786,2021,2019,0,-2,12,248.272193310729,4.23556193373131
"P00118","Pais Vasco","Manufacturas","micro",4,0.550040473632166,Inf,2019,0,NA,1,135.421060040084,3.69064210062212
"P00119","Pais Vasco","Hosteleria","micro",16,0.603800030018238,2021,2019,0,-2,14,235.328565943094,3.81544258331154
"P00120","Cataluna","Servicios profesionales","pequena",11,0.466888133763961,2020,2019,0,-1,18,192.675367897962,4.59044014533296
"P00121","Andalucia","Hosteleria","micro",21,0.212584858119755,Inf,2019,0,NA,26,230.68835916798,5.00451225765875
"P00122","Cataluna","Manufacturas","pequena",3,0.574730828500875,2020,2019,0,-1,7,192.027271523769,4.85561157612148
"P00123","Cataluna","Servicios profesionales","micro",9,0.824098937515746,2020,2019,0,-1,6,159.320207210887,5.14174021196525
"P00124","Madrid","Manufacturas","micro",10,0.204020679685699,2022,2019,0,-3,14,119.319676270525,4.74146504475481
"P00125","Castilla y Leon","Hosteleria","micro",9,0.555589710569068,2023,2019,0,-4,1,205.598084422464,4.07119777464016
"P00126","Andalucia","Hosteleria","micro",6,0.567088426639831,2020,2019,0,-1,5,45.4677783033143,4.60302749563971
"P00127","Castilla y Leon","Comercio","pequena",34,0.358014195988266,2021,2019,0,-2,35,349.695432055471,3.97831010721159
"P00128","Pais Vasco","TIC","mediana",24,0.715477669547897,Inf,2019,0,NA,35,283.376418973818,4.87965952351088
"P00129","Madrid","Manufacturas","pequena",24,0.252697344162513,2021,2019,0,-2,27,363.185780405269,4.22381942699769
"P00130","Pais Vasco","Manufacturas","micro",19,0.574031565022284,2021,2019,0,-2,20,303.460576540478,3.81969963591383
"P00131","Cataluna","Hosteleria","mediana",8,0.655354145653013,2021,2019,0,-2,18,180.367120163364,4.08627935564708
"P00132","Pais Vasco","Manufacturas","mediana",11,0.426774733564505,2020,2019,0,-1,17,187.873722526062,3.53019365377057
"P00133","Pais Vasco","Comercio","pequena",69,0.655515525234579,Inf,2019,0,NA,76,573.838292087198,4.65765936230723
"P00134","Madrid","Hosteleria","micro",50,0.387716546735846,2020,2019,0,-1,42,353.90678291475,3.78944547838433
"P00135","Pais Vasco","Servicios profesionales","micro",19,0.574327659733808,Inf,2019,0,NA,13,151.243227246514,4.44302855750902
"P00136","Pais Vasco","Servicios profesionales","pequena",15,0.546166662861142,2020,2019,0,-1,14,211.197013928575,4.33804054083118
"P00137","Valencia","Comercio","pequena",8,0.604971667514797,Inf,2019,0,NA,15,46.2489333382303,4.97518372297496
"P00138","Andalucia","Manufacturas","micro",5,0.278671845217836,Inf,2019,0,NA,7,138.287889591944,4.27935809216706
"P00139","Castilla y Leon","TIC","micro",105,0.674763265273909,Inf,2019,0,NA,108,815.621974203638,3.86437283533919
"P00140","Pais Vasco","Comercio","micro",27,0.178410622086797,2022,2019,0,-3,33,138.690453678094,3.76138455359431
"P00141","Cataluna","Comercio","micro",92,0.496025783471609,Inf,2019,0,NA,92,702.224673376378,4.71386097734683
"P00142","Pais Vasco","Manufacturas","pequena",6,0.613682969938877,Inf,2019,0,NA,8,230.782144377304,4.18235361454661
"P00143","Madrid","Comercio","pequena",16,0.573205169405635,2020,2019,0,-1,14,134.650558665136,4.7451098167247
"P00144","Andalucia","Hosteleria","pequena",33,0.742477502025188,2021,2019,0,-2,32,337.977329300903,4.74640962771578
"P00145","Pais Vasco","Servicios profesionales","mediana",25,0.750380394069595,Inf,2019,0,NA,35,221.372451586296,4.56313141135633
"P00146","Valencia","Comercio","mediana",31,0.423568958521567,2023,2019,0,-4,31,335.089367292648,4.14165307665143
"P00147","Madrid","Manufacturas","mediana",11,0.793340544366331,Inf,2019,0,NA,17,113.41810447531,4.1829491006004
"P00148","Pais Vasco","Manufacturas","micro",73,0.234637784338056,Inf,2019,0,NA,76,595.151225829709,4.98194441911474
"P00149","Madrid","Servicios profesionales","mediana",12,0.574734016346288,2021,2019,0,-2,16,205.132071201896,4.56555420913423
"P00150","Madrid","TIC","mediana",7,0.456271250098047,2022,2019,0,-3,16,144.283449153948,4.73727398337991
"P00151","Andalucia","Servicios profesionales","mediana",14,0.486654474139076,2022,2019,0,-3,26,155.407202558769,4.91996560668857
"P00152","Madrid","Manufacturas","micro",23,0.467132735869346,2021,2019,0,-2,22,219.172306027176,5.37351322442112
"P00153","Pais Vasco","TIC","pequena",17,0.491353137484493,2023,2019,0,-4,20,181.863211205534,4.20456827348613
"P00154","Pais Vasco","Manufacturas","pequena",38,9,2021,2019,0,-2,42,357.538104198708,4.39528000786035
"P00155","Cataluna","TIC","pequena",8,0.796403072105311,2022,2019,0,-3,9,72.6768722638109,4.21737034862809
"P00156","Pais Vasco","Servicios profesionales","micro",34,0.186866727837692,2022,2019,0,-3,37,176.187425557627,4.70245016425053
"P00157","Pais Vasco","Comercio","micro",30,0.386304582856299,2023,2019,0,-4,37,340.579224030134,4.6553212616367
"P00158","Madrid","Hosteleria","micro",6,0.450952486896898,Inf,2019,0,NA,12,162.477342149666,4.43405111470907
"P00159","Castilla y Leon","Manufacturas","micro",11,0.481708574552012,2023,2019,0,-4,9,88.3172661314243,3.58322498631144
"P00160","Pais Vasco","Hosteleria","micro",100,0.51452378236934,Inf,2019,0,NA,105,786.469302500845,4.01930312018617
"P00161","Valencia","Servicios profesionales","mediana",33,0.479108091531973,2021,2019,0,-2,33,124.597584697017,5.03807913862067
"P00162","Madrid","Manufacturas","pequena",39,0.528273111511071,2020,2019,0,-1,40,413.354361647916,4.54110071066845
"P00163","Castilla y Leon","Manufacturas","micro",30,0.473392490851151,Inf,2019,0,NA,34,199.577855361164,3.71638283088131
"P00164","Andalucia","Comercio","pequena",19,0.05,2021,2019,0,-2,15,165.003237600635,4.24877657976605
"P00165","Madrid","Comercio","pequena",23,0.492468675968588,2022,2019,0,-3,21,232.718012872553,3.81265564465944
"P00166","Valencia","Comercio","pequena",93,0.518523982889129,Inf,2019,0,NA,90,622.048487956092,4.54976356183813
"P00167","Pais Vasco","Comercio","micro",21,0.39526493604823,2020,2019,0,-1,18,319.867099799771,4.73299224834113
"P00168","Castilla y Leon","Manufacturas","pequena",22,0.48928164357701,Inf,2019,0,NA,18,390.67115341566,4.20521107340423
"P00169","Madrid","Manufacturas","pequena",28,0.581806622518383,Inf,2019,0,NA,33,284.257918282174,4.14207892693498
"P00170","Cataluna","Manufacturas","micro",21,0.177388012018516,2022,2019,0,-3,18,336.612567153978,3.40204583066414
"P00171","Cataluna","Servicios profesionales","mediana",16,0.430527928342319,Inf,2019,0,NA,27,205.311043281164,3.99762638555115
"P00172","Andalucia","TIC","micro",7,0.257455766936268,Inf,2019,0,NA,13,226.640511695901,4.50544092417703
"P00173","Andalucia","Hosteleria","pequena",56,0.68528714731891,Inf,2019,0,NA,53,357.125653300358,4.38921668379573
"P00174","Pais Vasco","Servicios profesionales","micro",27,0.515038689709396,2023,2019,0,-4,25,96.5117128486293,5.13813663754341
"P00175","Andalucia","Manufacturas","mediana",15,0.373211078580869,Inf,2019,0,NA,19,186.384796281518,4.21393235140303
"P00176","Castilla y Leon","TIC","micro",44,0.501643434763135,2020,2019,0,-1,43,337.713756549752,4.13516826580161
"P00177","Andalucia","Comercio","pequena",7,0.249305436970701,2022,2019,0,-3,11,181.403227102696,4.88061741876447
"P00178","Castilla y Leon","Manufacturas","micro",2,0.214125394241304,Inf,2019,0,NA,7,1.44772521179443,4.50919485239273
"P00179","Madrid","Comercio","pequena",10,0.350682716871348,2023,2019,0,-4,10,227.320581096284,4.68566037074497
"P00180","Cataluna","TIC","micro",30,1.11455589636059,2021,2019,0,-2,22,164.204220115591,4.60421631731336
"P00181","Madrid","Manufacturas","micro",4,0.784718584154426,2021,2019,0,-2,1,109.97018862257,4.92972269078321
"P00182","Madrid","TIC","pequena",12,0.31369468252851,Inf,2019,0,NA,13,91.8112208886299,4.58638944699444
"P00183","Pais Vasco","Servicios profesionales","micro",7,0.905886472219886,2020,2019,0,-1,9,82.0516469969564,4.67099075847871
"P00184","Valencia","Servicios profesionales","micro",15,0.579884207360531,Inf,2019,0,NA,23,288.322902778752,4.34768826732914
"P00185","Castilla y Leon","Manufacturas","micro",24,0.311823485777567,Inf,2019,0,NA,16,276.736580475,3.88309389452693
"P00186","Madrid","Comercio","micro",22,0.724426010622921,2022,2019,0,-3,22,174.638217435311,3.83360213298119
"P00187","Pais Vasco","Servicios profesionales","micro",43,0.67379411458844,2021,2019,0,-2,42,249.92501478565,3.68522089702997
"P00188","Cataluna","Manufacturas","micro",19,0.490468411122036,2023,2019,0,-4,30,226.987908844256,4.82991246112274
"P00189","Andalucia","Hosteleria","micro",9,0.887540660433526,Inf,2019,0,NA,10,193.573507641586,4.53128008436906
"P00190","Andalucia","Comercio","micro",7,0.40749840550004,Inf,2019,0,NA,10,196.490180557952,5.07388682972114
"P00191","Andalucia","TIC","micro",15,0.367542373823259,Inf,2019,0,NA,16,367.479505409847,4.18274808125376
"P00192","Castilla y Leon","Servicios profesionales","pequena",8,0.31984060635852,2023,2019,0,-4,5,146.628670249431,3.90256806223585
"P00193","Valencia","Manufacturas","pequena",50,0.586445759410437,2021,2019,0,-2,55,387.895443871349,4.20463577152825
"P00194","Madrid","Comercio","pequena",19,0.701010501947277,Inf,2019,0,NA,21,207.383714718665,4.53864543967492
"P00195","Valencia","Manufacturas","pequena",6,0.525665554227335,2020,2019,0,-1,14,87.891542649958,3.87878971171844
"P00196","Castilla y Leon","Hosteleria","micro",31,0.416055370230664,2021,2019,0,-2,37,282.975647555797,4.68826236596061
"P00197","Cataluna","Comercio","pequena",13,0.24687513876401,Inf,2019,0,NA,13,121.818896353048,4.85903431020719
"P00198","Andalucia","Comercio","micro",24,0.469809971850211,2023,2019,0,-4,23,226.728862106913,4.46879293620465
"P00199","Pais Vasco","TIC","mediana",44,0.704045564167883,2021,2019,0,-2,52,422.85358382844,3.5522289442949
"P00200","Valencia","Servicios profesionales","micro",19,0.156856075981205,Inf,2019,0,NA,16,304.044645335288,4.19664249257079
"P00201","Pais Vasco","TIC","pequena",15,0.297749398362312,2021,2019,0,-2,16,197.214409049423,4.24443430139836
