id_contrato;fecha_inicio;fecha_fin_prevista;duracion_meses;convertido_indefinido;fecha_conversion
3232;2009-02-09;2011-02-09;24;0;NA
3233;2009-10-16;2011-04-16;18;0;NA
3234;2010-05-14;2011-05-14;12;0;NA
3235;2011-09-16;2013-09-16;24;0;NA
3236;2010-10-31;2012-10-31;24;0;NA
3237;2010-10-28;2012-10-28;24;0;NA
3238;2010-11-04;2011-11-04;12;0;NA
3239;2011-10-03;2014-04-03;30;0;NA
3240;2009-05-24;2011-05-24;24;1;2011-07-26
3241;2009-01-16;2010-01-16;12;0;NA
3242;2009-08-21;2011-08-21;24;0;NA
3243;2010-02-25;2010-08-25;6;0;NA
3244;2010-05-19;2012-05-19;24;1;2012-08-24
3245;2010-02-03;2011-08-03;18;0;NA
3246;2009-02-08;2011-02-08;24;0;NA
3247;2010-10-24;2012-10-24;24;0;NA
3248;2009-11-08;2012-11-08;36;0;NA
3249;2010-04-07;2010-10-07;6;0;NA
3250;2009-07-23;2010-07-23;12;0;NA
3251;2011-09-01;2012-09-01;12;0;NA
3252;2011-12-19;2013-06-19;18;0;NA
3253;2011-09-21;2012-03-21;6;0;NA
3254;2011-08-21;2012-08-21;12;0;NA
3255;2009-05-07;2009-11-07;6;0;NA
3256;2011-07-04;2013-01-04;18;0;NA
3257;2010-04-23;2013-04-23;36;1;2013-08-02
3258;2009-08-21;2011-02-21;18;0;NA
3259;2009-06-28;2009-12-28;6;0;NA
3260;2011-02-07;2012-08-07;18;0;NA
3261;2010-08-25;2013-02-25;30;0;NA
3262;2011-11-17;2012-11-17;12;0;NA
3263;2011-12-03;2012-06-03;6;1;2012-07-24
3264;2010-01-25;2012-07-25;30;0;NA
3265;2009-01-10;2011-01-10;24;0;NA
3266;2010-07-18;2011-07-18;12;0;NA
3267;2011-11-15;2014-11-15;36;0;NA
3268;2009-06-09;2010-12-09;18;0;NA
3269;2009-10-11;2010-10-11;12;0;NA
3270;2011-11-26;2014-05-26;30;0;NA
3271;2011-01-21;2013-01-21;24;0;NA
3272;2010-08-09;2011-08-09;12;0;NA
3273;2009-05-25;2010-11-25;18;0;NA
3274;2011-01-01;2012-07-01;18;0;NA
3275;2010-07-24;2012-07-24;24;0;NA
3276;2009-07-03;2012-07-03;36;0;NA
3277;2010-01-24;2012-01-24;24;0;NA
3278;2009-11-18;2011-11-18;24;0;NA
3279;2010-04-09;2010-10-09;6;0;NA
3280;2009-10-10;2011-10-10;24;0;NA
3281;2011-10-17;2012-10-17;12;0;NA
3282;2010-04-11;2012-04-11;24;1;2012-07-27
3283;2009-10-27;2011-10-27;24;0;NA
3284;2011-07-23;2013-01-23;18;0;NA
3285;2011-08-29;2013-08-29;24;0;NA
3286;2009-11-26;2012-11-26;36;1;2013-03-09
3287;2009-07-15;2012-01-15;30;0;NA
3288;2010-01-28;2011-01-28;12;0;NA
3289;2010-12-26;2013-12-26;36;0;NA
3290;2011-06-09;2012-06-09;12;0;NA
3291;2010-10-26;2012-10-26;24;0;NA
3292;2011-01-30;2012-07-30;18;0;NA
3293;2011-03-12;2013-09-12;30;0;NA
3294;2010-04-16;2012-10-16;30;0;NA
3295;2011-08-13;2012-08-13;12;0;NA
3296;2010-06-11;2011-06-11;12;0;NA
3297;2009-09-28;2011-03-28;18;0;NA
3298;2010-03-14;2012-03-14;24;0;NA
3299;2010-08-14;2012-08-14;24;0;NA
3300;2010-02-18;2011-02-18;12;0;NA
3301;2010-01-03;2011-01-03;12;0;NA
3302;2011-02-13;2013-08-13;30;0;NA
3303;2009-07-31;2011-07-31;24;0;NA
3304;2011-09-30;2013-03-30;18;0;NA
3305;2010-10-23;2012-10-23;24;0;NA
3306;2009-06-15;2010-06-15;12;0;NA
3307;2010-05-07;2012-05-07;24;0;NA
3308;2009-07-09;2011-01-09;18;0;NA
3309;2011-12-31;2013-06-30;18;0;NA
3310;2011-11-18;2013-11-18;24;0;NA
3311;2011-05-29;2013-11-29;30;0;NA
3312;2009-02-14;2012-02-14;36;0;NA
3313;2011-06-24;2013-06-24;24;0;NA
3314;2010-11-05;2013-05-05;30;0;NA
3315;2009-02-02;2012-02-02;36;1;2012-03-06
3316;2009-09-19;2012-09-19;36;0;NA
3317;2009-06-11;2010-12-11;18;0;NA
3318;2009-08-08;2012-08-08;36;0;NA
3319;2010-04-22;2012-04-22;24;0;NA
3320;2011-02-23;2012-08-23;18;0;NA
3321;2010-09-16;2012-09-16;24;0;NA
3322;2011-04-12;2012-04-12;12;0;NA
3323;2010-12-04;2011-06-04;6;0;NA
3324;2009-03-19;2011-03-19;24;0;NA
3325;2009-10-31;2011-10-31;24;0;NA
3326;2010-12-22;2011-12-22;12;1;2012-04-10
3327;2010-07-29;2012-01-29;18;0;NA
3328;2011-07-01;2013-01-01;18;0;NA
3329;2009-09-27;2011-03-27;18;0;NA
3330;2011-04-28;2013-04-28;24;0;NA
3331;2009-11-02;2010-11-02;12;0;NA
3332;2010-04-24;2012-04-24;24;0;NA
3333;2009-06-27;2010-06-27;12;0;NA
3334;2011-03-27;2012-03-27;12;0;NA
3335;2010-09-09;2013-09-09;36;1;2013-10-27
3336;2011-11-22;2012-11-22;12;0;NA
3337;2009-12-01;2012-12-01;36;1;2013-03-06
3338;2009-01-29;2010-01-29;12;0;NA
3339;2010-01-23;2012-01-23;24;0;NA
3340;2009-12-19;2010-12-19;12;0;NA
3341;2010-09-03;2012-09-03;24;0;NA
3342;2010-05-17;2011-11-17;18;0;NA
3343;2011-10-31;2012-04-30;6;0;NA
3344;2011-09-18;2014-09-18;36;0;NA
3345;2009-09-24;2012-03-24;30;0;NA
3346;2011-07-24;2014-07-24;36;0;NA
3347;2009-03-25;2011-03-25;24;0;NA
3348;2009-02-22;2010-08-22;18;0;NA
3349;2011-09-05;2014-09-05;36;0;NA
3350;2011-06-17;2013-06-17;24;0;NA
3351;2010-09-30;2012-03-30;18;0;NA
3352;2010-08-05;2013-08-05;36;0;NA
3353;2010-11-05;2012-05-05;18;0;NA
3354;2011-12-03;2013-12-03;24;0;NA
3355;2009-08-12;2011-02-12;18;0;NA
3356;2010-04-29;2012-10-29;30;0;NA
3357;2009-06-18;2009-12-18;6;0;NA
3358;2011-07-10;2013-01-10;18;0;NA
3359;2009-08-19;2010-08-19;12;0;NA
3360;2011-07-05;2013-07-05;24;0;NA
3361;2011-04-15;2013-04-15;24;0;NA
3362;2011-07-08;2012-07-08;12;0;NA
3363;2010-07-07;2011-01-07;6;0;NA
3364;2011-01-13;2013-01-13;24;0;NA
3365;2010-12-08;2011-12-08;12;0;NA
3366;2010-02-03;2010-08-03;6;0;NA
3367;2009-09-17;2011-09-17;24;0;NA
3368;2011-10-29;2014-10-29;36;0;NA
3369;2009-05-25;2010-05-25;12;0;NA
3370;2011-04-28;2013-04-28;24;0;NA
3371;2011-10-06;2012-04-06;6;0;NA
3372;2009-04-04;2009-10-04;6;0;NA
3373;2009-10-06;2011-10-06;24;0;NA
3374;2009-06-02;2010-06-02;12;0;NA
3375;2010-04-24;2011-04-24;12;0;NA
3376;2009-09-09;2011-09-09;24;0;NA
3377;2011-06-30;2011-12-30;6;0;NA
3378;2011-11-15;2012-11-15;12;0;NA
3379;2009-03-22;2010-03-22;12;0;NA
3380;2010-08-22;2011-02-22;6;0;NA
3381;2011-04-29;2011-10-29;6;0;NA
3382;2009-10-05;2011-10-05;24;0;NA
3383;2011-05-14;2013-05-14;24;0;NA
3384;2011-10-31;2012-10-31;12;0;NA
3385;2011-09-12;2014-03-12;30;0;NA
3386;2010-04-04;2011-04-04;12;0;NA
3387;2009-07-09;2011-07-09;24;0;NA
3388;2010-03-24;2012-03-24;24;0;NA
3389;2011-06-24;2012-06-24;12;0;NA
3390;2011-05-26;2012-11-26;18;0;NA
3391;2010-05-27;2011-05-27;12;0;NA
3392;2010-03-15;2011-03-15;12;0;NA
3393;2010-05-27;2011-05-27;12;0;NA
3394;2010-10-27;2013-04-27;30;0;NA
3395;2011-02-04;2012-08-04;18;0;NA
3396;2011-03-16;2013-03-16;24;0;NA
3397;2009-02-05;2011-02-05;24;0;NA
3398;2009-11-03;2012-05-03;30;0;NA
3399;2011-06-10;2012-06-10;12;0;NA
3400;2009-07-01;2010-01-01;6;0;NA
3401;2009-05-23;2011-05-23;24;0;NA
3402;2009-04-15;2012-04-15;36;0;NA
3403;2011-07-28;2013-01-28;18;0;NA
3404;2009-07-25;2010-07-25;12;0;NA
3405;2011-05-14;2014-05-14;36;0;NA
3406;2009-07-29;2011-07-29;24;0;NA
3407;2011-06-29;2013-06-29;24;0;NA
3408;2010-05-21;2013-05-21;36;0;NA
3409;2009-02-24;2011-02-24;24;0;NA
3410;2011-06-25;2012-06-25;12;0;NA
3411;2011-12-30;2013-06-30;18;0;NA
3412;2009-11-16;2011-05-16;18;0;NA
3413;2010-02-24;2011-08-24;18;0;NA
3414;2010-08-04;2013-08-04;36;0;NA
3415;2011-07-11;2012-01-11;6;0;NA
3416;2010-12-12;2012-12-12;24;0;NA
3417;2011-06-05;2012-06-05;12;0;NA
3418;2011-11-03;2012-11-03;12;0;NA
3419;2010-07-14;2012-01-14;18;0;NA
3420;2009-05-08;2011-05-08;24;0;NA
3421;2011-03-19;2011-09-19;6;0;NA
3422;2010-03-19;2013-03-19;36;0;NA
3423;2009-05-13;2011-05-13;24;0;NA
3424;2010-09-15;2012-09-15;24;0;NA
3425;2010-12-02;2011-12-02;12;0;NA
3426;2010-06-30;2011-12-30;18;0;NA
3427;2009-01-11;2010-01-11;12;0;NA
3428;2010-01-27;2012-07-27;30;0;NA
3429;2010-08-07;2012-02-07;18;0;NA
3430;2010-01-13;2012-01-13;24;0;NA
3431;2009-03-07;2010-09-07;18;0;NA
3432;2011-02-11;2012-02-11;12;0;NA
3433;2011-10-13;2012-10-13;12;0;NA
3434;2009-08-29;2011-08-29;24;0;NA
3435;2009-10-01;2011-10-01;24;0;NA
3436;2010-11-22;2012-11-22;24;0;NA
3437;2011-08-03;2012-02-03;6;0;NA
3438;2011-06-19;2012-12-19;18;0;NA
3439;2009-10-09;2012-10-09;36;0;NA
3440;2009-02-03;2010-02-03;12;0;NA
3441;2009-11-15;2010-11-15;12;0;NA
3442;2009-05-20;2011-05-20;24;0;NA
3443;2011-02-12;2012-02-12;12;0;NA
3444;2010-07-10;2013-01-10;30;0;NA
3445;2009-06-06;2011-06-06;24;0;NA
3446;2009-11-15;2011-11-15;24;0;NA
3447;2010-11-11;2011-11-11;12;0;NA
3448;2011-05-03;2012-05-03;12;0;NA
3449;2010-03-16;2011-03-16;12;0;NA
3450;2011-03-14;2013-09-14;30;0;NA
3451;2010-08-08;2011-08-08;12;0;NA
3452;2009-09-14;2010-03-14;6;0;NA
3453;2011-01-20;2014-01-20;36;0;NA
3454;2010-11-18;2011-11-18;12;0;NA
3455;2010-09-20;2011-09-20;12;0;NA
3456;2011-02-21;2013-08-21;30;0;NA
3457;2009-05-17;2009-11-17;6;0;NA
3458;2010-07-24;2013-01-24;30;0;NA
3459;2011-04-14;2011-10-14;6;0;NA
3460;2009-02-20;2011-02-20;24;0;NA
3461;2011-02-06;2011-08-06;6;0;NA
3462;2010-05-22;2012-11-22;30;0;NA
3463;2009-06-06;2011-06-06;24;0;NA
3464;2010-04-11;2012-04-11;24;0;NA
3465;2009-12-30;2011-12-30;24;0;NA
3466;2009-10-14;2011-04-14;18;0;NA
3467;2011-01-06;2012-01-06;12;0;NA
3468;2009-06-10;2011-12-10;30;0;NA
3469;2011-02-22;2012-02-22;12;0;NA
3470;2010-04-03;2012-10-03;30;0;NA
3471;2011-11-19;2013-05-19;18;0;NA
3472;2011-01-27;2012-01-27;12;0;NA
3473;2009-06-21;2010-06-21;12;0;NA
3474;2009-08-21;2011-08-21;24;0;NA
3475;2011-02-04;2012-08-04;18;0;NA
3476;2010-07-16;2011-07-16;12;0;NA
3477;2010-02-26;2011-02-26;12;0;NA
3478;2011-02-25;2013-08-25;30;0;NA
3479;2010-07-27;2013-07-27;36;0;NA
3480;2009-01-30;2010-01-30;12;0;NA
3481;2011-08-15;2013-02-15;18;0;NA
3482;2010-08-14;2013-02-14;30;0;NA
3483;2010-03-11;2011-03-11;12;0;NA
3484;2010-04-10;2011-04-10;12;0;NA
3485;2009-07-07;2012-07-07;36;0;NA
3486;2009-10-07;2010-04-07;6;0;NA
3487;2011-02-16;2013-02-16;24;0;NA
3488;2011-03-16;2012-03-16;12;0;NA
3489;2011-03-08;2011-09-08;6;0;NA
3490;2010-06-25;2010-12-25;6;0;NA
3491;2009-02-23;2012-02-23;36;0;NA
3492;2010-06-16;2011-06-16;12;0;NA
3493;2011-06-11;2013-06-11;24;0;NA
3494;2011-03-21;2012-09-21;18;0;NA
3495;2010-12-17;2012-12-17;24;0;NA
3496;2009-02-15;2011-02-15;24;0;NA
3497;2009-03-11;2012-03-11;36;0;NA
3498;2010-05-18;2012-05-18;24;0;NA
3499;2010-05-17;2011-11-17;18;0;NA
3500;2011-07-12;2013-07-12;24;0;NA
3501;2010-07-27;2011-07-27;12;0;NA
3502;2011-01-31;2012-07-31;18;0;NA
3503;2010-03-28;2011-03-28;12;1;2011-05-27
3504;2011-05-22;2012-11-22;18;0;NA
3505;2010-06-21;2012-06-21;24;0;NA
3506;2009-05-29;2011-05-29;24;0;NA
3507;2010-05-25;2011-05-25;12;0;NA
3508;2010-01-24;2011-07-24;18;1;2011-09-08
3509;2010-07-15;2011-07-15;12;0;NA
3510;2009-10-15;2011-04-15;18;0;NA
3511;2011-03-28;2012-03-28;12;0;NA
3512;2009-03-15;2009-09-15;6;0;NA
3513;2009-09-09;2011-09-09;24;0;NA
3514;2010-11-12;2012-11-12;24;1;2012-11-13
3515;2011-09-11;2012-09-11;12;0;NA
3516;2009-02-28;2010-02-28;12;0;NA
3517;2010-10-22;2012-04-22;18;0;NA
3518;2010-04-14;2012-04-14;24;0;NA
3519;2010-06-11;2010-12-11;6;0;NA
3520;2010-07-02;2011-07-02;12;0;NA
3521;2010-01-23;2011-07-23;18;0;NA
3522;2010-03-22;2012-03-22;24;1;2012-07-07
3523;2011-09-28;2012-09-28;12;0;NA
3524;2010-12-20;2012-06-20;18;0;NA
3525;2011-02-19;2013-08-19;30;0;NA
3526;2011-12-31;2013-12-31;24;0;NA
3527;2009-07-08;2012-07-08;36;0;NA
3528;2010-04-18;2011-04-18;12;0;NA
3529;2011-06-07;2013-06-07;24;0;NA
3530;2010-08-21;2011-08-21;12;0;NA
3531;2011-01-21;2012-07-21;18;0;NA
3532;2009-12-06;2011-12-06;24;0;NA
3533;2010-04-29;2011-10-29;18;0;NA
3534;2010-01-31;2010-07-31;6;0;NA
3535;2009-12-24;2011-12-24;24;0;NA
3536;2009-04-22;2010-04-22;12;0;NA
3537;2009-02-12;2010-02-12;12;0;NA
3538;2011-09-08;2012-09-08;12;0;NA
3539;2011-06-29;2013-06-29;24;0;NA
3540;2010-08-25;2012-08-25;24;0;NA
3541;2011-11-15;2013-11-15;24;0;NA
3542;2011-11-03;2012-05-03;6;0;NA
3543;2009-04-08;2010-04-08;12;0;NA
3544;2010-01-22;2011-01-22;12;0;NA
3545;2010-08-14;2012-02-14;18;0;NA
3546;2010-06-22;2011-06-22;12;0;NA
3547;2009-04-06;2012-04-06;36;0;NA
3548;2009-07-28;2012-07-28;36;0;NA
3549;2009-01-07;2011-01-07;24;0;NA
3550;2011-05-10;2012-05-10;12;1;2012-06-19
3551;2009-09-23;2010-09-23;12;0;NA
3552;2010-07-17;2012-07-17;24;0;NA
3553;2011-03-23;2013-09-23;30;0;NA
3554;2009-08-06;2011-08-06;24;0;NA
3555;2011-10-08;2012-04-08;6;0;NA
3556;2010-06-10;2011-06-10;12;0;NA
3557;2009-05-29;2010-05-29;12;0;NA
3558;2009-02-23;2009-08-23;6;0;NA
3559;2010-06-08;2011-06-08;12;0;NA
3560;2011-03-27;2012-03-27;12;0;NA
3561;2011-01-26;2012-01-26;12;0;NA
3562;2009-12-27;2010-12-27;12;0;NA
3563;2009-10-26;2010-10-26;12;0;NA
3564;2011-06-28;2012-12-28;18;0;NA
3565;2009-09-25;2011-03-25;18;0;NA
3566;2011-03-01;2013-03-01;24;0;NA
3567;2010-09-11;2012-09-11;24;0;NA
3568;2009-03-22;2011-03-22;24;0;NA
3569;2011-02-22;2012-02-22;12;0;NA
3570;2010-08-06;2013-02-06;30;0;NA
3571;2010-06-07;2010-12-07;6;0;NA
3572;2010-06-23;2013-06-23;36;0;NA
3573;2009-06-01;2011-06-01;24;0;NA
3574;2011-03-02;2014-03-02;36;0;NA
3575;2009-11-21;2010-11-21;12;0;NA
3576;2010-07-08;2011-07-08;12;0;NA
3577;2010-10-19;2011-10-19;12;0;NA
3578;2010-12-07;2011-12-07;12;0;NA
3579;2010-05-10;2011-11-10;18;0;NA
3580;2009-10-31;2011-10-31;24;0;NA
3581;2011-10-13;2012-04-13;6;1;2012-05-06
3582;2010-07-28;2012-07-28;24;0;NA
3583;2011-12-03;2012-12-03;12;0;NA
3584;2010-10-30;2011-10-30;12;0;NA
3585;2011-01-10;2014-01-10;36;0;NA
3586;2009-08-28;2010-02-28;6;0;NA
3587;2010-07-13;2012-01-13;18;0;NA
3588;2010-05-17;2010-11-17;6;0;NA
3589;2011-09-22;2012-09-22;12;0;NA
3590;2011-01-21;2013-01-21;24;0;NA
3591;2011-08-18;2012-08-18;12;0;NA
3592;2010-09-03;2012-03-03;18;0;NA
3593;2010-02-03;2012-02-03;24;0;NA
3594;2010-06-29;2010-12-29;6;0;NA
3595;2011-06-28;2012-12-28;18;1;2013-04-23
3596;2011-06-18;2014-06-18;36;0;NA
3597;2009-07-12;2011-07-12;24;0;NA
3598;2009-10-05;2010-10-05;12;0;NA
3599;2011-12-06;2012-06-06;6;0;NA
3600;2010-05-06;2011-11-06;18;0;NA
3601;2010-11-26;2011-11-26;12;0;NA
3602;2009-02-14;2012-02-14;36;0;NA
3603;2011-11-14;2014-05-14;30;0;NA
3604;2011-07-21;2013-07-21;24;0;NA
3605;2009-11-08;2010-11-08;12;0;NA
3606;2011-11-23;2013-11-23;24;0;NA
3607;2009-10-22;2012-10-22;36;0;NA
3608;2009-04-09;2012-04-09;36;0;NA
3609;2011-09-20;2013-09-20;24;0;NA
3610;2011-01-15;2011-07-15;6;0;NA
3611;2011-08-13;2012-08-13;12;0;NA
3612;2009-01-23;2010-07-23;18;0;NA
3613;2010-12-01;2012-06-01;18;0;NA
3614;2010-06-02;2011-06-02;12;0;NA
3615;2010-11-20;2011-11-20;12;0;NA
3616;2011-05-02;2013-05-02;24;0;NA
3617;2009-10-27;2010-10-27;12;0;NA
3618;2009-06-09;2010-06-09;12;0;NA
3619;2010-11-15;2012-05-15;18;0;NA
3620;2010-04-17;2011-10-17;18;0;NA
3621;2009-10-30;2012-10-30;36;1;2012-11-02
3622;2009-10-27;2011-10-27;24;0;NA
3623;2011-08-18;2013-08-18;24;0;NA
3624;2011-11-24;2013-11-24;24;0;NA
3625;2011-08-06;2013-08-06;24;0;NA
3626;2009-12-11;2012-12-11;36;0;NA
3627;2009-01-25;2011-01-25;24;0;NA
3628;2009-12-01;2011-06-01;18;0;NA
3629;2011-02-27;2012-02-27;12;0;NA
3630;2009-06-10;2010-06-10;12;0;NA
3631;2011-09-02;2012-09-02;12;0;NA
3632;2010-04-16;2012-10-16;30;0;NA
3633;2010-09-27;2012-09-27;24;0;NA
3634;2009-07-29;2011-07-29;24;1;2011-08-19
3635;2010-04-07;2012-04-07;24;0;NA
3636;2010-12-22;2012-12-22;24;0;NA
3637;2009-06-02;2012-06-02;36;0;NA
3638;2009-03-20;2011-09-20;30;0;NA
3639;2011-07-30;2013-07-30;24;0;NA
3640;2011-05-17;2012-11-17;18;0;NA
3641;2009-11-13;2011-11-13;24;1;2012-03-02
3642;2011-05-10;2013-05-10;24;0;NA
3643;2010-08-02;2012-02-02;18;1;2012-06-01
3644;2009-03-26;2010-03-26;12;0;NA
3645;2011-02-17;2013-08-17;30;0;NA
3646;2009-03-15;2010-09-15;18;0;NA
3647;2010-01-14;2011-01-14;12;0;NA
3648;2011-01-30;2011-07-30;6;0;NA
3649;2011-12-07;2014-06-07;30;0;NA
3650;2009-01-10;2010-07-10;18;0;NA
3651;2010-12-17;2012-06-17;18;0;NA
3652;2010-03-26;2013-03-26;36;0;NA
3653;2009-04-24;2010-10-24;18;0;NA
3654;2011-07-02;2013-07-02;24;0;NA
3655;2011-06-25;2013-06-25;24;0;NA
3656;2009-06-13;2010-06-13;12;0;NA
3657;2009-07-15;2010-07-15;12;0;NA
3658;2009-05-08;2010-05-08;12;0;NA
3659;2010-09-17;2012-09-17;24;0;NA
3660;2010-01-30;2011-01-30;12;0;NA
3661;2009-02-25;2012-02-25;36;0;NA
3662;2010-10-26;2012-10-26;24;0;NA
3663;2011-09-10;2013-03-10;18;0;NA
3664;2010-04-27;2012-04-27;24;0;NA
3665;2010-09-25;2011-09-25;12;0;NA
3666;2011-08-01;2013-08-01;24;0;NA
3667;2011-05-30;2013-05-30;24;0;NA
3668;2011-07-09;2014-01-09;30;0;NA
3669;2011-04-24;2013-04-24;24;0;NA
3670;2011-09-18;2014-03-18;30;0;NA
3671;2009-06-27;2011-06-27;24;0;NA
3672;2011-11-27;2013-11-27;24;0;NA
3673;2011-08-18;2012-08-18;12;0;NA
3674;2011-01-28;2014-01-28;36;0;NA
3675;2009-07-31;2011-07-31;24;0;NA
3676;2010-03-22;2013-03-22;36;0;NA
3677;2011-02-09;2014-02-09;36;0;NA
3678;2011-06-04;2012-12-04;18;0;NA
3679;2009-03-04;2011-03-04;24;0;NA
3680;2009-12-20;2010-12-20;12;0;NA
3681;2011-06-19;2013-06-19;24;0;NA
3682;2011-02-15;2013-02-15;24;0;NA
3683;2011-11-06;2012-11-06;12;0;NA
3684;2011-04-17;2013-10-17;30;0;NA
3685;2009-01-09;2010-01-09;12;0;NA
3686;2011-09-22;2013-03-22;18;1;2013-05-01
3687;2009-08-27;2011-02-27;18;0;NA
3688;2009-04-21;2011-04-21;24;0;NA
3689;2010-08-02;2012-08-02;24;0;NA
3690;2010-06-05;2011-12-05;18;1;2011-12-28
3691;2009-12-17;2011-12-17;24;0;NA
3692;2009-01-19;2010-07-19;18;0;NA
3693;2009-10-24;2011-04-24;18;1;2011-08-15
3694;2009-03-21;2009-09-21;6;0;NA
3695;2011-06-29;2011-12-29;6;1;2012-02-14
3696;2011-06-12;2012-06-12;12;0;NA
3697;2010-03-19;2013-03-19;36;0;NA
3698;2009-06-10;2010-06-10;12;0;NA
3699;2009-01-30;2011-01-30;24;0;NA
3700;2009-02-26;2010-08-26;18;0;NA
3701;2010-10-24;2013-10-24;36;0;NA
3702;2009-11-02;2012-05-02;30;0;NA
3703;2011-08-12;2013-02-12;18;0;NA
3704;2009-09-26;2011-03-26;18;0;NA
3705;2011-12-21;2012-12-21;12;0;NA
3706;2010-01-06;2012-01-06;24;0;NA
3707;2009-02-04;2010-02-04;12;0;NA
3708;2011-05-30;2014-05-30;36;0;NA
3709;2011-07-28;2013-07-28;24;0;NA
3710;2009-07-19;2010-07-19;12;0;NA
3711;2009-04-06;2010-04-06;12;0;NA
3712;2011-09-08;2012-09-08;12;0;NA
3713;2009-11-20;2011-11-20;24;0;NA
3714;2011-04-05;2013-04-05;24;0;NA
3715;2010-03-19;2010-09-19;6;0;NA
3716;2010-03-01;2011-03-01;12;0;NA
3717;2009-05-03;2010-05-03;12;0;NA
3718;2009-04-07;2011-04-07;24;0;NA
3719;2011-11-18;2012-11-18;12;0;NA
3720;2010-09-04;2012-03-04;18;0;NA
3721;2011-05-07;2012-05-07;12;1;2012-07-14
3722;2011-07-27;2012-01-27;6;0;NA
3723;2011-10-05;2014-10-05;36;0;NA
3724;2011-11-01;2012-11-01;12;0;NA
3725;2010-08-03;2013-02-03;30;0;NA
3726;2011-03-17;2012-03-17;12;0;NA
3727;2009-05-04;2011-05-04;24;0;NA
3728;2010-03-28;2012-03-28;24;0;NA
3729;2010-02-08;2011-08-08;18;0;NA
3730;2011-07-19;2013-01-19;18;0;NA
3731;2009-03-01;2010-03-01;12;0;NA
3732;2009-10-12;2011-04-12;18;0;NA
3733;2009-11-16;2010-11-16;12;0;NA
3734;2011-01-31;2011-07-31;6;0;NA
3735;2011-06-12;2012-06-12;12;0;NA
3736;2011-07-15;2012-01-15;6;0;NA
3737;2009-09-23;2011-09-23;24;0;NA
3738;2011-05-31;2012-05-31;12;0;NA
3739;2011-04-21;2013-04-21;24;0;NA
3740;2009-04-25;2011-10-25;30;0;NA
3741;2011-03-13;2012-03-13;12;0;NA
3742;2010-01-13;2011-01-13;12;0;NA
3743;2009-12-26;2011-06-26;18;0;NA
3744;2011-07-31;2012-07-31;12;0;NA
3745;2011-08-23;2012-08-23;12;0;NA
3746;2011-08-13;2013-02-13;18;0;NA
3747;2010-09-05;2013-09-05;36;0;NA
3748;2009-11-18;2011-11-18;24;0;NA
3749;2009-09-10;2012-03-10;30;0;NA
3750;2009-04-18;2011-04-18;24;0;NA
3751;2009-11-29;2011-05-29;18;0;NA
3752;2010-07-20;2012-07-20;24;1;2012-11-10
3753;2011-07-16;2013-07-16;24;0;NA
3754;2010-10-21;2012-04-21;18;0;NA
3755;2011-10-21;2013-10-21;24;0;NA
3756;2009-06-30;2012-06-30;36;1;2012-09-03
3757;2009-05-23;2010-05-23;12;0;NA
3758;2010-09-19;2012-09-19;24;0;NA
3759;2011-08-12;2012-08-12;12;0;NA
3760;2011-05-07;2013-05-07;24;0;NA
3761;2009-03-19;2011-03-19;24;0;NA
3762;2011-05-18;2012-05-18;12;0;NA
3763;2011-11-22;2012-11-22;12;0;NA
3764;2010-03-12;2012-09-12;30;0;NA
3765;2010-11-12;2012-05-12;18;0;NA
3766;2011-09-19;2014-03-19;30;0;NA
3767;2010-09-08;2011-09-08;12;0;NA
3768;2010-10-17;2011-10-17;12;0;NA
3769;2010-01-09;2012-01-09;24;0;NA
3770;2010-02-04;2010-08-04;6;0;NA
3771;2009-11-21;2011-11-21;24;0;NA
3772;2011-05-02;2013-11-02;30;0;NA
3773;2011-03-15;2012-09-15;18;0;NA
3774;2010-07-02;2011-07-02;12;0;NA
3775;2010-05-31;2012-05-31;24;0;NA
3776;2011-07-05;2013-07-05;24;0;NA
3777;2010-05-04;2011-05-04;12;0;NA
3778;2011-07-29;2014-07-29;36;0;NA
3779;2010-01-22;2013-01-22;36;0;NA
3780;2011-04-22;2011-10-22;6;0;NA
3781;2010-08-21;2012-02-21;18;0;NA
3782;2009-02-07;2009-08-07;6;0;NA
3783;2010-05-30;2012-05-30;24;0;NA
3784;2010-01-08;2011-07-08;18;1;2011-11-05
3785;2010-11-29;2011-11-29;12;0;NA
3786;2010-03-22;2011-03-22;12;0;NA
3787;2010-08-25;2012-08-25;24;0;NA
3788;2009-08-10;2011-08-10;24;0;NA
3789;2011-06-20;2012-06-20;12;0;NA
3790;2010-03-11;2012-03-11;24;1;2012-05-03
3791;2011-08-25;2012-08-25;12;0;NA
3792;2011-11-16;2014-11-16;36;0;NA
3793;2010-01-10;2011-07-10;18;0;NA
3794;2009-01-18;2012-01-18;36;0;NA
3795;2010-10-22;2012-10-22;24;0;NA
3796;2009-06-10;2010-12-10;18;0;NA
3797;2009-11-29;2011-05-29;18;0;NA
3798;2009-07-25;2010-07-25;12;0;NA
3799;2011-10-27;2013-10-27;24;0;NA
3800;2010-07-15;2011-07-15;12;0;NA
3801;2011-02-09;2013-02-09;24;0;NA
3802;2009-11-10;2011-05-10;18;0;NA
3803;2010-02-07;2011-02-07;12;0;NA
3804;2010-12-27;2012-12-27;24;0;NA
3805;2010-02-16;2011-02-16;12;0;NA
3806;2011-04-28;2012-10-28;18;0;NA
3807;2010-05-06;2011-11-06;18;0;NA
